support,itemsets
0.3548387096774194,frozenset({'avg_cc'})
0.34838709677419355,frozenset({'moa'})
0.4774193548387097,frozenset({'noc'})
0.432258064516129,frozenset({'mfa'})
0.4774193548387097,frozenset({'rfc'})
0.4774193548387097,frozenset({'cbo'})
0.34838709677419355,frozenset({'max_cc'})
0.41935483870967744,frozenset({'ic'})
0.5935483870967742,frozenset({'dam'})
0.535483870967742,frozenset({'cam'})
0.7677419354838709,frozenset({'lcom3'})
0.45161290322580644,frozenset({'npm'})
0.5161290322580645,frozenset({'ca'})
0.4967741935483871,frozenset({'dit'})
0.4774193548387097,frozenset({'cbm'})
0.5870967741935483,frozenset({'amc'})
0.4645161290322581,frozenset({'loc'})
0.3096774193548387,frozenset({'lcom'})
0.4967741935483871,frozenset({'ce'})
0.32903225806451614,"frozenset({'avg_cc', 'lcom3'})"
0.3419354838709677,"frozenset({'moa', 'lcom3'})"
0.3225806451612903,"frozenset({'rfc', 'noc'})"
0.3032258064516129,"frozenset({'noc', 'cbo'})"
0.3096774193548387,"frozenset({'ic', 'noc'})"
0.32903225806451614,"frozenset({'dam', 'noc'})"
0.3161290322580645,"frozenset({'noc', 'cam'})"
0.41935483870967744,"frozenset({'lcom3', 'noc'})"
0.3032258064516129,"frozenset({'npm', 'noc'})"
0.3096774193548387,"frozenset({'ca', 'noc'})"
0.3225806451612903,"frozenset({'noc', 'amc'})"
0.3161290322580645,"frozenset({'noc', 'loc'})"
0.3419354838709677,"frozenset({'noc', 'ce'})"
0.3870967741935484,"frozenset({'lcom3', 'mfa'})"
0.33548387096774196,"frozenset({'dam', 'rfc'})"
0.4258064516129032,"frozenset({'lcom3', 'rfc'})"
0.3161290322580645,"frozenset({'npm', 'rfc'})"
0.3032258064516129,"frozenset({'ca', 'rfc'})"
0.3096774193548387,"frozenset({'rfc', 'dit'})"
0.3161290322580645,"frozenset({'rfc', 'amc'})"
0.33548387096774196,"frozenset({'rfc', 'ce'})"
0.33548387096774196,"frozenset({'dam', 'cbo'})"
0.3096774193548387,"frozenset({'cam', 'cbo'})"
0.4258064516129032,"frozenset({'lcom3', 'cbo'})"
0.32903225806451614,"frozenset({'cbo', 'dit'})"
0.3161290322580645,"frozenset({'cbm', 'cbo'})"
0.32903225806451614,"frozenset({'cbo', 'amc'})"
0.3548387096774194,"frozenset({'cbo', 'ce'})"
0.32903225806451614,"frozenset({'lcom3', 'max_cc'})"
0.3419354838709677,"frozenset({'lcom3', 'ic'})"
0.33548387096774196,"frozenset({'dam', 'cam'})"
0.4967741935483871,"frozenset({'lcom3', 'dam'})"
0.3161290322580645,"frozenset({'npm', 'dam'})"
0.3548387096774194,"frozenset({'ca', 'dam'})"
0.3548387096774194,"frozenset({'dam', 'dit'})"
0.3548387096774194,"frozenset({'cbm', 'dam'})"
0.4129032258064516,"frozenset({'dam', 'amc'})"
0.3419354838709677,"frozenset({'dam', 'loc'})"
0.3161290322580645,"frozenset({'dam', 'ce'})"
0.45806451612903226,"frozenset({'lcom3', 'cam'})"
0.3032258064516129,"frozenset({'npm', 'cam'})"
0.3741935483870968,"frozenset({'ca', 'cam'})"
0.32903225806451614,"frozenset({'cam', 'dit'})"
0.3225806451612903,"frozenset({'cbm', 'cam'})"
0.38064516129032255,"frozenset({'cam', 'amc'})"
0.34838709677419355,"frozenset({'cam', 'ce'})"
0.38064516129032255,"frozenset({'lcom3', 'npm'})"
0.4645161290322581,"frozenset({'lcom3', 'ca'})"
0.43870967741935485,"frozenset({'lcom3', 'dit'})"
0.4064516129032258,"frozenset({'cbm', 'lcom3'})"
0.4645161290322581,"frozenset({'lcom3', 'amc'})"
0.41935483870967744,"frozenset({'lcom3', 'loc'})"
0.3032258064516129,"frozenset({'lcom3', 'lcom'})"
0.4645161290322581,"frozenset({'lcom3', 'ce'})"
0.3096774193548387,"frozenset({'npm', 'ce'})"
0.3419354838709677,"frozenset({'ca', 'dit'})"
0.3225806451612903,"frozenset({'cbm', 'ca'})"
0.36129032258064514,"frozenset({'ca', 'amc'})"
0.3161290322580645,"frozenset({'ca', 'loc'})"
0.3548387096774194,"frozenset({'ca', 'ce'})"
0.3096774193548387,"frozenset({'cbm', 'dit'})"
0.3741935483870968,"frozenset({'amc', 'dit'})"
0.3161290322580645,"frozenset({'loc', 'dit'})"
0.3225806451612903,"frozenset({'dit', 'ce'})"
0.36129032258064514,"frozenset({'cbm', 'amc'})"
0.32903225806451614,"frozenset({'cbm', 'loc'})"
0.3096774193548387,"frozenset({'cbm', 'ce'})"
0.34838709677419355,"frozenset({'loc', 'amc'})"
0.33548387096774196,"frozenset({'amc', 'ce'})"
0.3032258064516129,"frozenset({'lcom3', 'rfc', 'noc'})"
0.3161290322580645,"frozenset({'lcom3', 'noc', 'ce'})"
0.3096774193548387,"frozenset({'lcom3', 'dam', 'rfc'})"
0.3032258064516129,"frozenset({'lcom3', 'npm', 'rfc'})"
0.3032258064516129,"frozenset({'lcom3', 'rfc', 'amc'})"
0.32903225806451614,"frozenset({'lcom3', 'rfc', 'ce'})"
0.3032258064516129,"frozenset({'lcom3', 'cbo', 'dit'})"
0.32903225806451614,"frozenset({'lcom3', 'cbo', 'ce'})"
0.3096774193548387,"frozenset({'lcom3', 'dam', 'cam'})"
0.32903225806451614,"frozenset({'lcom3', 'ca', 'dam'})"
0.3096774193548387,"frozenset({'lcom3', 'dam', 'dit'})"
0.3161290322580645,"frozenset({'cbm', 'lcom3', 'dam'})"
0.36129032258064514,"frozenset({'lcom3', 'dam', 'amc'})"
0.3032258064516129,"frozenset({'lcom3', 'dam', 'loc'})"
0.34838709677419355,"frozenset({'lcom3', 'ca', 'cam'})"
0.3096774193548387,"frozenset({'lcom3', 'cam', 'dit'})"
0.3225806451612903,"frozenset({'lcom3', 'cam', 'amc'})"
0.32903225806451614,"frozenset({'lcom3', 'cam', 'ce'})"
0.3096774193548387,"frozenset({'lcom3', 'ca', 'dit'})"
0.3161290322580645,"frozenset({'lcom3', 'ca', 'amc'})"
0.34838709677419355,"frozenset({'lcom3', 'ca', 'ce'})"
0.3225806451612903,"frozenset({'lcom3', 'amc', 'dit'})"
0.3096774193548387,"frozenset({'lcom3', 'dit', 'ce'})"
0.3032258064516129,"frozenset({'cbm', 'lcom3', 'loc'})"
0.3096774193548387,"frozenset({'lcom3', 'loc', 'amc'})"
0.3096774193548387,"frozenset({'lcom3', 'amc', 'ce'})"
