support,itemsets
0.4258064516129032,frozenset({'avg_cc'})
0.3225806451612903,frozenset({'moa'})
0.34838709677419355,frozenset({'noc'})
0.3548387096774194,frozenset({'mfa'})
0.432258064516129,frozenset({'rfc'})
0.5161290322580645,frozenset({'cbo'})
0.33548387096774196,frozenset({'max_cc'})
0.5032258064516129,frozenset({'ic'})
0.4064516129032258,frozenset({'dam'})
0.49032258064516127,frozenset({'cam'})
0.6258064516129033,frozenset({'lcom3'})
0.4838709677419355,frozenset({'npm'})
0.5161290322580645,frozenset({'ca'})
0.3870967741935484,frozenset({'dit'})
0.3161290322580645,frozenset({'cbm'})
0.3419354838709677,frozenset({'amc'})
0.4967741935483871,frozenset({'ce'})
0.36129032258064514,"frozenset({'lcom3', 'cbo'})"
0.36129032258064514,"frozenset({'lcom3', 'ic'})"
0.36129032258064514,"frozenset({'lcom3', 'ca'})"
0.3419354838709677,"frozenset({'lcom3', 'ce'})"
0.3032258064516129,"frozenset({'npm', 'ce'})"
0.3096774193548387,"frozenset({'ca', 'ce'})"
