support,itemsets
0.5096774193548387,frozenset({'avg_cc'})
0.535483870967742,frozenset({'moa'})
0.5870967741935483,frozenset({'noc'})
0.5096774193548387,frozenset({'mfa'})
0.9870967741935484,frozenset({'rfc'})
0.6,frozenset({'cbo'})
0.49032258064516127,frozenset({'max_cc'})
0.6387096774193548,frozenset({'ic'})
0.5419354838709678,frozenset({'dam'})
0.5612903225806452,frozenset({'cam'})
0.5741935483870968,frozenset({'lcom3'})
0.6387096774193548,frozenset({'npm'})
0.5483870967741935,frozenset({'ca'})
0.5612903225806452,frozenset({'dit'})
0.535483870967742,frozenset({'cbm'})
0.6387096774193548,frozenset({'amc'})
0.567741935483871,frozenset({'loc'})
0.4967741935483871,frozenset({'lcom'})
0.7354838709677419,frozenset({'ce'})
0.3161290322580645,"frozenset({'avg_cc', 'moa'})"
0.3225806451612903,"frozenset({'avg_cc', 'noc'})"
0.3096774193548387,"frozenset({'avg_cc', 'mfa'})"
0.4967741935483871,"frozenset({'avg_cc', 'rfc'})"
0.38064516129032255,"frozenset({'avg_cc', 'cbo'})"
0.3870967741935484,"frozenset({'avg_cc', 'ic'})"
0.3225806451612903,"frozenset({'avg_cc', 'dam'})"
0.3419354838709677,"frozenset({'avg_cc', 'cam'})"
0.3032258064516129,"frozenset({'avg_cc', 'lcom3'})"
0.3741935483870968,"frozenset({'avg_cc', 'npm'})"
0.36774193548387096,"frozenset({'avg_cc', 'ca'})"
0.3548387096774194,"frozenset({'avg_cc', 'amc'})"
0.3548387096774194,"frozenset({'avg_cc', 'loc'})"
0.3096774193548387,"frozenset({'avg_cc', 'lcom'})"
0.4129032258064516,"frozenset({'avg_cc', 'ce'})"
0.3935483870967742,"frozenset({'moa', 'noc'})"
0.33548387096774196,"frozenset({'moa', 'mfa'})"
0.535483870967742,"frozenset({'moa', 'rfc'})"
0.36774193548387096,"frozenset({'moa', 'cbo'})"
0.34838709677419355,"frozenset({'moa', 'max_cc'})"
0.4258064516129032,"frozenset({'moa', 'ic'})"
0.3935483870967742,"frozenset({'moa', 'dam'})"
0.4064516129032258,"frozenset({'moa', 'cam'})"
0.4,"frozenset({'moa', 'lcom3'})"
0.4258064516129032,"frozenset({'moa', 'npm'})"
0.34838709677419355,"frozenset({'moa', 'ca'})"
0.36774193548387096,"frozenset({'moa', 'dit'})"
0.3935483870967742,"frozenset({'cbm', 'moa'})"
0.4129032258064516,"frozenset({'moa', 'amc'})"
0.36129032258064514,"frozenset({'moa', 'loc'})"
0.36129032258064514,"frozenset({'moa', 'lcom'})"
0.4129032258064516,"frozenset({'moa', 'ce'})"
0.33548387096774196,"frozenset({'noc', 'mfa'})"
0.5806451612903226,"frozenset({'rfc', 'noc'})"
0.4129032258064516,"frozenset({'noc', 'cbo'})"
0.34838709677419355,"frozenset({'noc', 'max_cc'})"
0.44516129032258067,"frozenset({'ic', 'noc'})"
0.3870967741935484,"frozenset({'dam', 'noc'})"
0.43870967741935485,"frozenset({'noc', 'cam'})"
0.432258064516129,"frozenset({'lcom3', 'noc'})"
0.4258064516129032,"frozenset({'npm', 'noc'})"
0.3548387096774194,"frozenset({'ca', 'noc'})"
0.4129032258064516,"frozenset({'noc', 'dit'})"
0.34838709677419355,"frozenset({'cbm', 'noc'})"
0.43870967741935485,"frozenset({'noc', 'amc'})"
0.4064516129032258,"frozenset({'noc', 'loc'})"
0.3548387096774194,"frozenset({'lcom', 'noc'})"
0.4645161290322581,"frozenset({'noc', 'ce'})"
0.5032258064516129,"frozenset({'rfc', 'mfa'})"
0.36129032258064514,"frozenset({'cbo', 'mfa'})"
0.36774193548387096,"frozenset({'ic', 'mfa'})"
0.34838709677419355,"frozenset({'dam', 'mfa'})"
0.3419354838709677,"frozenset({'cam', 'mfa'})"
0.32903225806451614,"frozenset({'lcom3', 'mfa'})"
0.36774193548387096,"frozenset({'npm', 'mfa'})"
0.3161290322580645,"frozenset({'cbm', 'mfa'})"
0.41935483870967744,"frozenset({'amc', 'mfa'})"
0.3548387096774194,"frozenset({'loc', 'mfa'})"
0.4258064516129032,"frozenset({'mfa', 'ce'})"
0.5870967741935483,"frozenset({'rfc', 'cbo'})"
0.4838709677419355,"frozenset({'rfc', 'max_cc'})"
0.6258064516129033,"frozenset({'ic', 'rfc'})"
0.535483870967742,"frozenset({'dam', 'rfc'})"
0.5612903225806452,"frozenset({'rfc', 'cam'})"
0.5612903225806452,"frozenset({'lcom3', 'rfc'})"
0.632258064516129,"frozenset({'npm', 'rfc'})"
0.535483870967742,"frozenset({'ca', 'rfc'})"
0.5548387096774193,"frozenset({'rfc', 'dit'})"
0.5225806451612903,"frozenset({'cbm', 'rfc'})"
0.6258064516129033,"frozenset({'rfc', 'amc'})"
0.5612903225806452,"frozenset({'rfc', 'loc'})"
0.49032258064516127,"frozenset({'rfc', 'lcom'})"
0.7225806451612903,"frozenset({'rfc', 'ce'})"
0.36774193548387096,"frozenset({'cbo', 'max_cc'})"
0.4645161290322581,"frozenset({'ic', 'cbo'})"
0.3935483870967742,"frozenset({'dam', 'cbo'})"
0.41935483870967744,"frozenset({'cam', 'cbo'})"
0.3870967741935484,"frozenset({'lcom3', 'cbo'})"
0.45161290322580644,"frozenset({'npm', 'cbo'})"
0.3870967741935484,"frozenset({'ca', 'cbo'})"
0.4064516129032258,"frozenset({'cbo', 'dit'})"
0.36129032258064514,"frozenset({'cbm', 'cbo'})"
0.43870967741935485,"frozenset({'cbo', 'amc'})"
0.432258064516129,"frozenset({'loc', 'cbo'})"
0.3032258064516129,"frozenset({'lcom', 'cbo'})"
0.49032258064516127,"frozenset({'cbo', 'ce'})"
0.3870967741935484,"frozenset({'ic', 'max_cc'})"
0.3161290322580645,"frozenset({'dam', 'max_cc'})"
0.38064516129032255,"frozenset({'cam', 'max_cc'})"
0.36774193548387096,"frozenset({'lcom3', 'max_cc'})"
0.38064516129032255,"frozenset({'npm', 'max_cc'})"
0.3548387096774194,"frozenset({'ca', 'max_cc'})"
0.38064516129032255,"frozenset({'dit', 'max_cc'})"
0.33548387096774196,"frozenset({'cbm', 'max_cc'})"
0.3870967741935484,"frozenset({'amc', 'max_cc'})"
0.32903225806451614,"frozenset({'loc', 'max_cc'})"
0.3870967741935484,"frozenset({'max_cc', 'ce'})"
0.4,"frozenset({'ic', 'dam'})"
0.4645161290322581,"frozenset({'ic', 'cam'})"
0.43870967741935485,"frozenset({'lcom3', 'ic'})"
0.4967741935483871,"frozenset({'npm', 'ic'})"
0.4258064516129032,"frozenset({'ca', 'ic'})"
0.45161290322580644,"frozenset({'ic', 'dit'})"
0.38064516129032255,"frozenset({'cbm', 'ic'})"
0.4967741935483871,"frozenset({'ic', 'amc'})"
0.4645161290322581,"frozenset({'ic', 'loc'})"
0.3935483870967742,"frozenset({'ic', 'lcom'})"
0.5225806451612903,"frozenset({'ic', 'ce'})"
0.36774193548387096,"frozenset({'dam', 'cam'})"
0.38064516129032255,"frozenset({'lcom3', 'dam'})"
0.3870967741935484,"frozenset({'npm', 'dam'})"
0.3548387096774194,"frozenset({'ca', 'dam'})"
0.3419354838709677,"frozenset({'dam', 'dit'})"
0.4064516129032258,"frozenset({'cbm', 'dam'})"
0.38064516129032255,"frozenset({'dam', 'amc'})"
0.3935483870967742,"frozenset({'dam', 'loc'})"
0.3225806451612903,"frozenset({'dam', 'lcom'})"
0.43870967741935485,"frozenset({'dam', 'ce'})"
0.41935483870967744,"frozenset({'lcom3', 'cam'})"
0.45161290322580644,"frozenset({'npm', 'cam'})"
0.3741935483870968,"frozenset({'ca', 'cam'})"
0.432258064516129,"frozenset({'cam', 'dit'})"
0.3419354838709677,"frozenset({'cbm', 'cam'})"
0.432258064516129,"frozenset({'cam', 'amc'})"
0.41935483870967744,"frozenset({'cam', 'loc'})"
0.33548387096774196,"frozenset({'lcom', 'cam'})"
0.45806451612903226,"frozenset({'cam', 'ce'})"
0.43870967741935485,"frozenset({'lcom3', 'npm'})"
0.36129032258064514,"frozenset({'lcom3', 'ca'})"
0.4064516129032258,"frozenset({'lcom3', 'dit'})"
0.3870967741935484,"frozenset({'cbm', 'lcom3'})"
0.41935483870967744,"frozenset({'lcom3', 'amc'})"
0.4,"frozenset({'lcom3', 'loc'})"
0.3548387096774194,"frozenset({'lcom3', 'lcom'})"
0.43870967741935485,"frozenset({'lcom3', 'ce'})"
