support,itemsets
0.5161290322580645,frozenset({'avg_cc'})
0.4129032258064516,frozenset({'moa'})
0.4064516129032258,frozenset({'noc'})
0.4258064516129032,frozenset({'mfa'})
0.6193548387096774,frozenset({'rfc'})
0.6967741935483871,frozenset({'cbo'})
0.4967741935483871,frozenset({'max_cc'})
0.4064516129032258,frozenset({'ic'})
0.5161290322580645,frozenset({'dam'})
0.6,frozenset({'cam'})
0.47096774193548385,frozenset({'lcom3'})
0.4258064516129032,frozenset({'npm'})
0.4838709677419355,frozenset({'ca'})
0.43870967741935485,frozenset({'dit'})
0.3548387096774194,frozenset({'cbm'})
0.5225806451612903,frozenset({'amc'})
0.45161290322580644,frozenset({'loc'})
0.3870967741935484,frozenset({'lcom'})
0.9161290322580645,frozenset({'ce'})
0.32903225806451614,"frozenset({'avg_cc', 'rfc'})"
0.38064516129032255,"frozenset({'avg_cc', 'cbo'})"
0.3161290322580645,"frozenset({'avg_cc', 'dam'})"
0.32903225806451614,"frozenset({'avg_cc', 'cam'})"
0.3096774193548387,"frozenset({'avg_cc', 'amc'})"
0.45806451612903226,"frozenset({'avg_cc', 'ce'})"
0.3225806451612903,"frozenset({'moa', 'cbo'})"
0.3741935483870968,"frozenset({'moa', 'ce'})"
0.3225806451612903,"frozenset({'rfc', 'noc'})"
0.3161290322580645,"frozenset({'noc', 'cbo'})"
0.3741935483870968,"frozenset({'noc', 'ce'})"
0.3032258064516129,"frozenset({'rfc', 'mfa'})"
0.33548387096774196,"frozenset({'cbo', 'mfa'})"
0.3096774193548387,"frozenset({'max_cc', 'mfa'})"
0.3935483870967742,"frozenset({'mfa', 'ce'})"
0.47096774193548385,"frozenset({'rfc', 'cbo'})"
0.33548387096774196,"frozenset({'rfc', 'max_cc'})"
0.3032258064516129,"frozenset({'ic', 'rfc'})"
0.3870967741935484,"frozenset({'dam', 'rfc'})"
0.3935483870967742,"frozenset({'rfc', 'cam'})"
0.33548387096774196,"frozenset({'lcom3', 'rfc'})"
0.3225806451612903,"frozenset({'npm', 'rfc'})"
0.36774193548387096,"frozenset({'ca', 'rfc'})"
0.3225806451612903,"frozenset({'rfc', 'dit'})"
