support,itemsets
0.47096774193548385,frozenset({'avg_cc'})
0.49032258064516127,frozenset({'moa'})
0.45161290322580644,frozenset({'noc'})
0.4838709677419355,frozenset({'mfa'})
0.567741935483871,frozenset({'rfc'})
0.8193548387096774,frozenset({'cbo'})
0.4774193548387097,frozenset({'max_cc'})
0.47096774193548385,frozenset({'ic'})
0.567741935483871,frozenset({'dam'})
0.5096774193548387,frozenset({'cam'})
0.5419354838709678,frozenset({'lcom3'})
0.5483870967741935,frozenset({'npm'})
0.6,frozenset({'ca'})
0.4838709677419355,frozenset({'dit'})
0.5161290322580645,frozenset({'cbm'})
0.4774193548387097,frozenset({'amc'})
0.7741935483870968,frozenset({'loc'})
0.4645161290322581,frozenset({'lcom'})
0.7225806451612903,frozenset({'ce'})
0.3096774193548387,"frozenset({'avg_cc', 'moa'})"
0.33548387096774196,"frozenset({'avg_cc', 'rfc'})"
0.3935483870967742,"frozenset({'avg_cc', 'cbo'})"
0.3032258064516129,"frozenset({'avg_cc', 'ic'})"
0.3225806451612903,"frozenset({'avg_cc', 'dam'})"
0.3161290322580645,"frozenset({'avg_cc', 'lcom3'})"
0.36774193548387096,"frozenset({'avg_cc', 'npm'})"
0.3741935483870968,"frozenset({'avg_cc', 'ca'})"
0.3096774193548387,"frozenset({'avg_cc', 'dit'})"
0.36129032258064514,"frozenset({'avg_cc', 'cbm'})"
0.3161290322580645,"frozenset({'avg_cc', 'amc'})"
0.4,"frozenset({'avg_cc', 'loc'})"
0.32903225806451614,"frozenset({'avg_cc', 'lcom'})"
0.3870967741935484,"frozenset({'avg_cc', 'ce'})"
0.33548387096774196,"frozenset({'moa', 'mfa'})"
0.36129032258064514,"frozenset({'moa', 'rfc'})"
0.44516129032258067,"frozenset({'moa', 'cbo'})"
0.33548387096774196,"frozenset({'moa', 'max_cc'})"
0.33548387096774196,"frozenset({'moa', 'ic'})"
0.3419354838709677,"frozenset({'moa', 'dam'})"
0.3419354838709677,"frozenset({'moa', 'cam'})"
0.3419354838709677,"frozenset({'moa', 'lcom3'})"
0.3870967741935484,"frozenset({'moa', 'npm'})"
0.3548387096774194,"frozenset({'moa', 'ca'})"
0.4,"frozenset({'moa', 'dit'})"
0.3032258064516129,"frozenset({'cbm', 'moa'})"
0.3419354838709677,"frozenset({'moa', 'amc'})"
0.4064516129032258,"frozenset({'moa', 'loc'})"
0.3161290322580645,"frozenset({'moa', 'lcom'})"
0.4129032258064516,"frozenset({'moa', 'ce'})"
0.3032258064516129,"frozenset({'rfc', 'noc'})"
