support,itemsets
0.5612903225806452,frozenset({'avg_cc'})
0.5483870967741935,frozenset({'moa'})
0.5612903225806452,frozenset({'noc'})
0.4967741935483871,frozenset({'mfa'})
0.6580645161290323,frozenset({'rfc'})
0.6064516129032258,frozenset({'cbo'})
0.6193548387096774,frozenset({'max_cc'})
0.5096774193548387,frozenset({'ic'})
0.6258064516129033,frozenset({'dam'})
0.5096774193548387,frozenset({'cam'})
0.5161290322580645,frozenset({'lcom3'})
0.5612903225806452,frozenset({'npm'})
0.5806451612903226,frozenset({'ca'})
0.5419354838709678,frozenset({'dit'})
0.5290322580645161,frozenset({'cbm'})
0.5290322580645161,frozenset({'amc'})
0.6129032258064516,frozenset({'loc'})
0.5741935483870968,frozenset({'lcom'})
0.8838709677419355,frozenset({'ce'})
0.4064516129032258,"frozenset({'avg_cc', 'moa'})"
0.33548387096774196,"frozenset({'avg_cc', 'noc'})"
0.3161290322580645,"frozenset({'avg_cc', 'mfa'})"
0.4,"frozenset({'avg_cc', 'rfc'})"
0.38064516129032255,"frozenset({'avg_cc', 'cbo'})"
0.4,"frozenset({'avg_cc', 'max_cc'})"
0.38064516129032255,"frozenset({'avg_cc', 'ic'})"
0.4129032258064516,"frozenset({'avg_cc', 'dam'})"
0.3548387096774194,"frozenset({'avg_cc', 'cam'})"
0.33548387096774196,"frozenset({'avg_cc', 'lcom3'})"
0.34838709677419355,"frozenset({'avg_cc', 'npm'})"
0.4,"frozenset({'avg_cc', 'ca'})"
0.3741935483870968,"frozenset({'avg_cc', 'dit'})"
0.38064516129032255,"frozenset({'avg_cc', 'cbm'})"
0.34838709677419355,"frozenset({'avg_cc', 'amc'})"
0.41935483870967744,"frozenset({'avg_cc', 'loc'})"
0.36774193548387096,"frozenset({'avg_cc', 'lcom'})"
0.4967741935483871,"frozenset({'avg_cc', 'ce'})"
0.38064516129032255,"frozenset({'moa', 'noc'})"
0.3741935483870968,"frozenset({'moa', 'rfc'})"
0.38064516129032255,"frozenset({'moa', 'cbo'})"
0.4129032258064516,"frozenset({'moa', 'max_cc'})"
0.34838709677419355,"frozenset({'moa', 'ic'})"
0.4258064516129032,"frozenset({'moa', 'dam'})"
0.3870967741935484,"frozenset({'moa', 'cam'})"
0.36774193548387096,"frozenset({'moa', 'lcom3'})"
0.3741935483870968,"frozenset({'moa', 'npm'})"
0.4,"frozenset({'moa', 'ca'})"
0.34838709677419355,"frozenset({'moa', 'dit'})"
0.3741935483870968,"frozenset({'cbm', 'moa'})"
0.36774193548387096,"frozenset({'moa', 'amc'})"
0.44516129032258067,"frozenset({'moa', 'loc'})"
0.3741935483870968,"frozenset({'moa', 'lcom'})"
0.49032258064516127,"frozenset({'moa', 'ce'})"
0.33548387096774196,"frozenset({'noc', 'mfa'})"
0.4645161290322581,"frozenset({'rfc', 'noc'})"
0.41935483870967744,"frozenset({'noc', 'cbo'})"
0.3870967741935484,"frozenset({'noc', 'max_cc'})"
0.3225806451612903,"frozenset({'ic', 'noc'})"
0.3870967741935484,"frozenset({'dam', 'noc'})"
0.34838709677419355,"frozenset({'noc', 'cam'})"
0.3548387096774194,"frozenset({'lcom3', 'noc'})"
0.3741935483870968,"frozenset({'npm', 'noc'})"
0.3548387096774194,"frozenset({'ca', 'noc'})"
0.3548387096774194,"frozenset({'noc', 'dit'})"
0.36129032258064514,"frozenset({'cbm', 'noc'})"
0.3225806451612903,"frozenset({'noc', 'amc'})"
0.41935483870967744,"frozenset({'noc', 'loc'})"
0.38064516129032255,"frozenset({'lcom', 'noc'})"
0.4967741935483871,"frozenset({'noc', 'ce'})"
0.3419354838709677,"frozenset({'rfc', 'mfa'})"
0.38064516129032255,"frozenset({'cbo', 'mfa'})"
0.3419354838709677,"frozenset({'max_cc', 'mfa'})"
0.3161290322580645,"frozenset({'ic', 'mfa'})"
0.34838709677419355,"frozenset({'dam', 'mfa'})"
0.3032258064516129,"frozenset({'npm', 'mfa'})"
0.32903225806451614,"frozenset({'ca', 'mfa'})"
0.3096774193548387,"frozenset({'dit', 'mfa'})"
0.3161290322580645,"frozenset({'loc', 'mfa'})"
0.4774193548387097,"frozenset({'mfa', 'ce'})"
0.44516129032258067,"frozenset({'rfc', 'cbo'})"
0.43870967741935485,"frozenset({'rfc', 'max_cc'})"
0.36129032258064514,"frozenset({'ic', 'rfc'})"
0.45806451612903226,"frozenset({'dam', 'rfc'})"
