support,itemsets
0.5806451612903226,frozenset({'avg_cc'})
0.45161290322580644,frozenset({'moa'})
0.4645161290322581,frozenset({'noc'})
0.6967741935483871,frozenset({'mfa'})
0.5741935483870968,frozenset({'rfc'})
0.5935483870967742,frozenset({'cbo'})
0.535483870967742,frozenset({'max_cc'})
0.4967741935483871,frozenset({'ic'})
0.5096774193548387,frozenset({'dam'})
0.7419354838709677,frozenset({'cam'})
0.7741935483870968,frozenset({'lcom3'})
0.5419354838709678,frozenset({'npm'})
0.5741935483870968,frozenset({'ca'})
0.5290322580645161,frozenset({'dit'})
0.6129032258064516,frozenset({'cbm'})
0.6,frozenset({'amc'})
0.5032258064516129,frozenset({'loc'})
0.49032258064516127,frozenset({'lcom'})
0.4838709677419355,frozenset({'ce'})
0.4,"frozenset({'avg_cc', 'moa'})"
0.3548387096774194,"frozenset({'avg_cc', 'noc'})"
0.5032258064516129,"frozenset({'avg_cc', 'mfa'})"
0.45161290322580644,"frozenset({'avg_cc', 'rfc'})"
0.41935483870967744,"frozenset({'avg_cc', 'cbo'})"
0.3741935483870968,"frozenset({'avg_cc', 'max_cc'})"
0.3935483870967742,"frozenset({'avg_cc', 'ic'})"
0.4258064516129032,"frozenset({'avg_cc', 'dam'})"
0.47096774193548385,"frozenset({'avg_cc', 'cam'})"
0.5096774193548387,"frozenset({'avg_cc', 'lcom3'})"
0.41935483870967744,"frozenset({'avg_cc', 'npm'})"
0.4,"frozenset({'avg_cc', 'ca'})"
0.3935483870967742,"frozenset({'avg_cc', 'dit'})"
0.432258064516129,"frozenset({'avg_cc', 'cbm'})"
0.4258064516129032,"frozenset({'avg_cc', 'amc'})"
0.3935483870967742,"frozenset({'avg_cc', 'loc'})"
0.4,"frozenset({'avg_cc', 'lcom'})"
0.3548387096774194,"frozenset({'avg_cc', 'ce'})"
0.33548387096774196,"frozenset({'moa', 'noc'})"
0.432258064516129,"frozenset({'moa', 'mfa'})"
0.3741935483870968,"frozenset({'moa', 'rfc'})"
0.36774193548387096,"frozenset({'moa', 'cbo'})"
0.34838709677419355,"frozenset({'moa', 'max_cc'})"
0.36774193548387096,"frozenset({'moa', 'ic'})"
0.38064516129032255,"frozenset({'moa', 'dam'})"
0.4,"frozenset({'moa', 'cam'})"
0.4129032258064516,"frozenset({'moa', 'lcom3'})"
0.36774193548387096,"frozenset({'moa', 'npm'})"
0.3741935483870968,"frozenset({'moa', 'ca'})"
0.36774193548387096,"frozenset({'moa', 'dit'})"
0.3870967741935484,"frozenset({'cbm', 'moa'})"
0.36774193548387096,"frozenset({'moa', 'amc'})"
0.36774193548387096,"frozenset({'moa', 'loc'})"
0.36129032258064514,"frozenset({'moa', 'lcom'})"
0.3419354838709677,"frozenset({'moa', 'ce'})"
0.432258064516129,"frozenset({'noc', 'mfa'})"
0.3419354838709677,"frozenset({'rfc', 'noc'})"
0.3741935483870968,"frozenset({'noc', 'cbo'})"
0.38064516129032255,"frozenset({'noc', 'max_cc'})"
0.36774193548387096,"frozenset({'ic', 'noc'})"
0.36774193548387096,"frozenset({'dam', 'noc'})"
0.4064516129032258,"frozenset({'noc', 'cam'})"
0.44516129032258067,"frozenset({'lcom3', 'noc'})"
0.3741935483870968,"frozenset({'npm', 'noc'})"
0.34838709677419355,"frozenset({'ca', 'noc'})"
0.3548387096774194,"frozenset({'noc', 'dit'})"
0.3935483870967742,"frozenset({'cbm', 'noc'})"
0.3870967741935484,"frozenset({'noc', 'amc'})"
0.36129032258064514,"frozenset({'noc', 'loc'})"
0.3741935483870968,"frozenset({'lcom', 'noc'})"
0.33548387096774196,"frozenset({'noc', 'ce'})"
0.4838709677419355,"frozenset({'rfc', 'mfa'})"
0.5096774193548387,"frozenset({'cbo', 'mfa'})"
0.47096774193548385,"frozenset({'max_cc', 'mfa'})"
0.44516129032258067,"frozenset({'ic', 'mfa'})"
0.4645161290322581,"frozenset({'dam', 'mfa'})"
0.5870967741935483,"frozenset({'cam', 'mfa'})"
0.6129032258064516,"frozenset({'lcom3', 'mfa'})"
0.45161290322580644,"frozenset({'npm', 'mfa'})"
0.47096774193548385,"frozenset({'ca', 'mfa'})"
0.45161290322580644,"frozenset({'dit', 'mfa'})"
0.5290322580645161,"frozenset({'cbm', 'mfa'})"
0.4967741935483871,"frozenset({'amc', 'mfa'})"
