antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'avgCodeChurnUntil:'}),frozenset({'codeChurnUntil:'}),0.4838709677419355,0.8387096774193549,0.4,0.8266666666666667,0.9856410256410256,-0.005827263267429772,0.9305210918114142
frozenset({'weightedAgeWithRespectTo:'}),frozenset({'codeChurnUntil:'}),0.5612903225806452,0.8387096774193549,0.47096774193548385,0.8390804597701149,1.0004420866489832,0.0002081165452653133,1.0023041474654375
frozenset({'maxLinesRemovedUntil:'}),frozenset({'codeChurnUntil:'}),0.4129032258064516,0.8387096774193549,0.3870967741935484,0.9375,1.1177884615384615,0.04079084287200829,2.580645161290322
frozenset({'avgLinesAddedUntil:'}),frozenset({'codeChurnUntil:'}),0.36129032258064514,0.8387096774193549,0.3225806451612903,0.8928571428571429,1.0645604395604396,0.019562955254942782,1.505376344086022
frozenset({'linesRemovedUntil:'}),frozenset({'codeChurnUntil:'}),0.5419354838709678,0.8387096774193549,0.45161290322580644,0.8333333333333333,0.9935897435897435,-0.0029136316337149415,0.9677419354838703
frozenset({'numberOfVersionsUntil:'}),frozenset({'codeChurnUntil:'}),0.7225806451612903,0.8387096774193549,0.5806451612903226,0.8035714285714287,0.9581043956043958,-0.025390218522372443,0.8211143695014667
frozenset({'codeChurnUntil:'}),frozenset({'numberOfVersionsUntil:'}),0.8387096774193549,0.7225806451612903,0.5806451612903226,0.6923076923076923,0.9581043956043956,-0.025390218522372443,0.9016129032258066
frozenset({'numberOfFixesUntil:'}),frozenset({'codeChurnUntil:'}),0.47096774193548385,0.8387096774193549,0.432258064516129,0.9178082191780822,1.094309799789252,0.03725286160249741,1.9623655913978493
frozenset({'maxLinesAddedUntil:'}),frozenset({'codeChurnUntil:'}),0.44516129032258067,0.8387096774193549,0.4129032258064516,0.9275362318840579,1.1059085841694536,0.03954214360041619,2.2258064516129
frozenset({'ageWithRespectTo:'}),frozenset({'codeChurnUntil:'}),0.7419354838709677,0.8387096774193549,0.632258064516129,0.8521739130434782,1.0160535117056855,0.009989594172736704,1.0910815939278933
frozenset({'codeChurnUntil:'}),frozenset({'ageWithRespectTo:'}),0.8387096774193549,0.7419354838709677,0.632258064516129,0.7538461538461537,1.0160535117056855,0.009989594172736704,1.048387096774193
frozenset({'codeChurnUntil:'}),frozenset({'numberOfAuthorsUntil:'}),0.8387096774193549,0.5741935483870968,0.5161290322580645,0.6153846153846153,1.0717372515125323,0.03454734651404784,1.107096774193548
frozenset({'numberOfAuthorsUntil:'}),frozenset({'codeChurnUntil:'}),0.5741935483870968,0.8387096774193549,0.5161290322580645,0.898876404494382,1.0717372515125323,0.03454734651404784,1.594982078853046
frozenset({'numberOfRefactoringsUntil:'}),frozenset({'codeChurnUntil:'}),0.45806451612903226,0.8387096774193549,0.4,0.8732394366197184,1.0411700975081257,0.015816857440166476,1.2724014336917566
frozenset({'codeChurnUntil:'}),frozenset({'maxCodeChurnUntil:'}),0.8387096774193549,0.6129032258064516,0.5096774193548387,0.6076923076923076,0.991497975708502,-0.004370447450572357,0.986717267552182
frozenset({'maxCodeChurnUntil:'}),frozenset({'codeChurnUntil:'}),0.6129032258064516,0.8387096774193549,0.5096774193548387,0.831578947368421,0.9914979757085018,-0.004370447450572357,0.95766129032258
frozenset({'linesAddedUntil:'}),frozenset({'codeChurnUntil:'}),0.535483870967742,0.8387096774193549,0.45161290322580644,0.8433734939759036,1.005560704355885,0.0024973985431841483,1.0297766749379647
frozenset({'avgCodeChurnUntil:'}),frozenset({'weightedAgeWithRespectTo:'}),0.4838709677419355,0.5612903225806452,0.3225806451612903,0.6666666666666666,1.1877394636015326,0.05098855359001042,1.3161290322580643
frozenset({'avgCodeChurnUntil:'}),frozenset({'linesRemovedUntil:'}),0.4838709677419355,0.5419354838709678,0.33548387096774196,0.6933333333333334,1.2793650793650793,0.07325702393340272,1.4936886395511921
frozenset({'linesRemovedUntil:'}),frozenset({'avgCodeChurnUntil:'}),0.5419354838709678,0.4838709677419355,0.33548387096774196,0.6190476190476191,1.2793650793650793,0.07325702393340272,1.3548387096774195
frozenset({'avgCodeChurnUntil:'}),frozenset({'numberOfVersionsUntil:'}),0.4838709677419355,0.7225806451612903,0.4,0.8266666666666667,1.1440476190476192,0.05036420395421437,1.6004962779156329
frozenset({'avgCodeChurnUntil:'}),frozenset({'ageWithRespectTo:'}),0.4838709677419355,0.7419354838709677,0.3225806451612903,0.6666666666666666,0.8985507246376812,-0.03642039542143605,0.7741935483870966
frozenset({'avgCodeChurnUntil:'}),frozenset({'numberOfAuthorsUntil:'}),0.4838709677419355,0.5741935483870968,0.3096774193548387,0.64,1.1146067415730336,0.03184183142559832,1.1827956989247312
frozenset({'avgCodeChurnUntil:'}),frozenset({'maxCodeChurnUntil:'}),0.4838709677419355,0.6129032258064516,0.3870967741935484,0.7999999999999999,1.3052631578947367,0.09053069719042661,1.9354838709677413
