support,itemsets
0.5548387096774193,frozenset({'avg_cc'})
0.5290322580645161,frozenset({'moa'})
0.4967741935483871,frozenset({'noc'})
0.8129032258064516,frozenset({'mfa'})
0.6451612903225806,frozenset({'rfc'})
0.5870967741935483,frozenset({'cbo'})
0.5096774193548387,frozenset({'max_cc'})
0.5483870967741935,frozenset({'ic'})
0.5032258064516129,frozenset({'dam'})
0.7225806451612903,frozenset({'cam'})
0.8451612903225807,frozenset({'lcom3'})
0.864516129032258,frozenset({'npm'})
0.4838709677419355,frozenset({'ca'})
0.5870967741935483,frozenset({'dit'})
0.4967741935483871,frozenset({'cbm'})
0.7096774193548387,frozenset({'amc'})
0.6193548387096774,frozenset({'loc'})
0.5290322580645161,frozenset({'lcom'})
0.6,frozenset({'ce'})
0.34838709677419355,"frozenset({'avg_cc', 'moa'})"
0.3161290322580645,"frozenset({'avg_cc', 'noc'})"
0.4838709677419355,"frozenset({'avg_cc', 'mfa'})"
0.3870967741935484,"frozenset({'avg_cc', 'rfc'})"
0.3161290322580645,"frozenset({'avg_cc', 'cbo'})"
0.3096774193548387,"frozenset({'avg_cc', 'max_cc'})"
0.36774193548387096,"frozenset({'avg_cc', 'ic'})"
0.3419354838709677,"frozenset({'avg_cc', 'dam'})"
0.43870967741935485,"frozenset({'avg_cc', 'cam'})"
0.535483870967742,"frozenset({'avg_cc', 'lcom3'})"
0.4838709677419355,"frozenset({'avg_cc', 'npm'})"
0.32903225806451614,"frozenset({'avg_cc', 'ca'})"
0.3741935483870968,"frozenset({'avg_cc', 'dit'})"
0.3032258064516129,"frozenset({'avg_cc', 'cbm'})"
0.4258064516129032,"frozenset({'avg_cc', 'amc'})"
0.34838709677419355,"frozenset({'avg_cc', 'loc'})"
0.3225806451612903,"frozenset({'avg_cc', 'lcom'})"
0.3935483870967742,"frozenset({'avg_cc', 'ce'})"
0.3032258064516129,"frozenset({'moa', 'noc'})"
0.44516129032258067,"frozenset({'moa', 'mfa'})"
0.34838709677419355,"frozenset({'moa', 'rfc'})"
0.3741935483870968,"frozenset({'moa', 'cbo'})"
0.32903225806451614,"frozenset({'moa', 'max_cc'})"
0.3870967741935484,"frozenset({'moa', 'ic'})"
0.36129032258064514,"frozenset({'moa', 'dam'})"
0.41935483870967744,"frozenset({'moa', 'cam'})"
0.45161290322580644,"frozenset({'moa', 'lcom3'})"
0.44516129032258067,"frozenset({'moa', 'npm'})"
0.3161290322580645,"frozenset({'moa', 'ca'})"
0.34838709677419355,"frozenset({'moa', 'dit'})"
0.3161290322580645,"frozenset({'cbm', 'moa'})"
0.3870967741935484,"frozenset({'moa', 'amc'})"
0.3935483870967742,"frozenset({'moa', 'loc'})"
0.32903225806451614,"frozenset({'moa', 'lcom'})"
0.3870967741935484,"frozenset({'moa', 'ce'})"
0.432258064516129,"frozenset({'noc', 'mfa'})"
0.36774193548387096,"frozenset({'rfc', 'noc'})"
0.34838709677419355,"frozenset({'noc', 'cbo'})"
0.3161290322580645,"frozenset({'dam', 'noc'})"
0.41935483870967744,"frozenset({'noc', 'cam'})"
0.45806451612903226,"frozenset({'lcom3', 'noc'})"
0.44516129032258067,"frozenset({'npm', 'noc'})"
0.3225806451612903,"frozenset({'noc', 'dit'})"
0.3032258064516129,"frozenset({'cbm', 'noc'})"
0.38064516129032255,"frozenset({'noc', 'amc'})"
0.3161290322580645,"frozenset({'noc', 'loc'})"
0.3419354838709677,"frozenset({'noc', 'ce'})"
0.5548387096774193,"frozenset({'rfc', 'mfa'})"
0.4774193548387097,"frozenset({'cbo', 'mfa'})"
0.4129032258064516,"frozenset({'max_cc', 'mfa'})"
0.45806451612903226,"frozenset({'ic', 'mfa'})"
0.432258064516129,"frozenset({'dam', 'mfa'})"
0.6064516129032258,"frozenset({'cam', 'mfa'})"
0.7161290322580646,"frozenset({'lcom3', 'mfa'})"
0.7096774193548387,"frozenset({'npm', 'mfa'})"
0.41935483870967744,"frozenset({'ca', 'mfa'})"
0.49032258064516127,"frozenset({'dit', 'mfa'})"
0.41935483870967744,"frozenset({'cbm', 'mfa'})"
0.5741935483870968,"frozenset({'amc', 'mfa'})"
0.4967741935483871,"frozenset({'loc', 'mfa'})"
0.45806451612903226,"frozenset({'lcom', 'mfa'})"
0.5032258064516129,"frozenset({'mfa', 'ce'})"
0.3870967741935484,"frozenset({'rfc', 'cbo'})"
0.38064516129032255,"frozenset({'rfc', 'max_cc'})"
0.3935483870967742,"frozenset({'ic', 'rfc'})"
0.34838709677419355,"frozenset({'dam', 'rfc'})"
0.5032258064516129,"frozenset({'rfc', 'cam'})"
0.5870967741935483,"frozenset({'lcom3', 'rfc'})"
0.5870967741935483,"frozenset({'npm', 'rfc'})"
0.3419354838709677,"frozenset({'ca', 'rfc'})"
0.432258064516129,"frozenset({'rfc', 'dit'})"
0.36774193548387096,"frozenset({'cbm', 'rfc'})"
0.4967741935483871,"frozenset({'rfc', 'amc'})"
0.3935483870967742,"frozenset({'rfc', 'loc'})"
0.3935483870967742,"frozenset({'rfc', 'lcom'})"
0.41935483870967744,"frozenset({'rfc', 'ce'})"
0.33548387096774196,"frozenset({'cbo', 'max_cc'})"
0.36129032258064514,"frozenset({'ic', 'cbo'})"
0.32903225806451614,"frozenset({'dam', 'cbo'})"
0.45161290322580644,"frozenset({'cam', 'cbo'})"
0.5290322580645161,"frozenset({'lcom3', 'cbo'})"
0.5290322580645161,"frozenset({'npm', 'cbo'})"
0.3032258064516129,"frozenset({'ca', 'cbo'})"
0.3870967741935484,"frozenset({'cbo', 'dit'})"
0.3096774193548387,"frozenset({'cbm', 'cbo'})"
0.44516129032258067,"frozenset({'cbo', 'amc'})"
0.3935483870967742,"frozenset({'loc', 'cbo'})"
0.38064516129032255,"frozenset({'lcom', 'cbo'})"
0.36129032258064514,"frozenset({'cbo', 'ce'})"
0.32903225806451614,"frozenset({'ic', 'max_cc'})"
0.34838709677419355,"frozenset({'dam', 'max_cc'})"
0.36774193548387096,"frozenset({'cam', 'max_cc'})"
0.45161290322580644,"frozenset({'lcom3', 'max_cc'})"
0.4774193548387097,"frozenset({'npm', 'max_cc'})"
0.34838709677419355,"frozenset({'dit', 'max_cc'})"
0.4129032258064516,"frozenset({'amc', 'max_cc'})"
