antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'codeChurnUntil:'}),frozenset({'avgCodeChurnUntil:'}),0.6709677419354839,0.5419354838709678,0.43870967741935485,0.6538461538461539,1.2065018315018314,0.07508844953173771,1.3232974910394264
frozenset({'avgCodeChurnUntil:'}),frozenset({'codeChurnUntil:'}),0.5419354838709678,0.6709677419354839,0.43870967741935485,0.8095238095238094,1.2065018315018312,0.07508844953173771,1.7274193548387085
frozenset({'weightedAgeWithRespectTo:'}),frozenset({'codeChurnUntil:'}),0.5096774193548387,0.6709677419354839,0.4,0.7848101265822786,1.1696689386562804,0.05802289281997919,1.5290322580645164
frozenset({'maxLinesRemovedUntil:'}),frozenset({'codeChurnUntil:'}),0.5870967741935483,0.6709677419354839,0.4129032258064516,0.7032967032967034,1.048182586644125,0.018980228928199783,1.1089605734767025
frozenset({'codeChurnUntil:'}),frozenset({'maxLinesRemovedUntil:'}),0.6709677419354839,0.5870967741935483,0.4129032258064516,0.6153846153846153,1.048182586644125,0.018980228928199783,1.0735483870967741
frozenset({'avgLinesAddedUntil:'}),frozenset({'codeChurnUntil:'}),0.4967741935483871,0.6709677419354839,0.4,0.8051948051948052,1.20004995004995,0.06668054110301769,1.6890322580645163
frozenset({'codeChurnUntil:'}),frozenset({'linesRemovedUntil:'}),0.6709677419354839,0.6645161290322581,0.4967741935483871,0.7403846153846153,1.1141710231516055,0.05090530697190421,1.292234169653524
frozenset({'linesRemovedUntil:'}),frozenset({'codeChurnUntil:'}),0.6645161290322581,0.6709677419354839,0.4967741935483871,0.7475728155339806,1.1141710231516055,0.05090530697190421,1.303473945409429
frozenset({'numberOfVersionsUntil:'}),frozenset({'codeChurnUntil:'}),0.7290322580645161,0.6709677419354839,0.4967741935483871,0.6814159292035399,1.015571817562968,0.007617065556711711,1.0327956989247313
frozenset({'codeChurnUntil:'}),frozenset({'numberOfVersionsUntil:'}),0.6709677419354839,0.7290322580645161,0.4967741935483871,0.7403846153846153,1.015571817562968,0.007617065556711711,1.043727598566308
frozenset({'numberOfFixesUntil:'}),frozenset({'codeChurnUntil:'}),0.6258064516129033,0.6709677419354839,0.4258064516129032,0.6804123711340205,1.0140761300555112,0.00591050988553582,1.0295525494276792
frozenset({'codeChurnUntil:'}),frozenset({'numberOfFixesUntil:'}),0.6709677419354839,0.6258064516129033,0.4258064516129032,0.6346153846153846,1.0140761300555114,0.00591050988553582,1.024108658743633
frozenset({'maxLinesAddedUntil:'}),frozenset({'codeChurnUntil:'}),0.5806451612903226,0.6709677419354839,0.4064516129032258,0.7,1.0432692307692306,0.016857440166493154,1.0967741935483868
frozenset({'codeChurnUntil:'}),frozenset({'maxLinesAddedUntil:'}),0.6709677419354839,0.5806451612903226,0.4064516129032258,0.6057692307692307,1.0432692307692306,0.016857440166493154,1.0637293469708888
frozenset({'ageWithRespectTo:'}),frozenset({'codeChurnUntil:'}),0.5483870967741935,0.6709677419354839,0.3548387096774194,0.6470588235294118,0.9643665158371041,-0.01311134235171696,0.932258064516129
frozenset({'numberOfAuthorsUntil:'}),frozenset({'codeChurnUntil:'}),0.45161290322580644,0.6709677419354839,0.34838709677419355,0.7714285714285715,1.1497252747252746,0.04536940686784596,1.439516129032258
frozenset({'numberOfRefactoringsUntil:'}),frozenset({'codeChurnUntil:'}),0.6258064516129033,0.6709677419354839,0.4645161290322581,0.7422680412371134,1.1062648691514672,0.0446201873048907,1.2766451612903225
frozenset({'codeChurnUntil:'}),frozenset({'numberOfRefactoringsUntil:'}),0.6709677419354839,0.6258064516129033,0.4645161290322581,0.6923076923076923,1.106264869151467,0.0446201873048907,1.2161290322580642
