antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'maxLinesRemovedUntil:'}),frozenset({'codeChurnUntil:'}),0.47096774193548385,0.5935483870967742,0.3225806451612903,0.684931506849315,1.153960690887433,0.04303850156087413,1.2900420757363253
frozenset({'codeChurnUntil:'}),frozenset({'linesRemovedUntil:'}),0.5935483870967742,0.5935483870967742,0.36774193548387096,0.6195652173913044,1.0438327032136108,0.015442247658688901,1.068387096774194
frozenset({'linesRemovedUntil:'}),frozenset({'codeChurnUntil:'}),0.5935483870967742,0.5935483870967742,0.36774193548387096,0.6195652173913044,1.0438327032136108,0.015442247658688901,1.068387096774194
frozenset({'numberOfVersionsUntil:'}),frozenset({'codeChurnUntil:'}),0.7419354838709677,0.5935483870967742,0.45161290322580644,0.608695652173913,1.0255198487712665,0.011238293444328862,1.0387096774193547
frozenset({'codeChurnUntil:'}),frozenset({'numberOfVersionsUntil:'}),0.5935483870967742,0.7419354838709677,0.45161290322580644,0.7608695652173914,1.0255198487712667,0.011238293444328862,1.0791788856304987
frozenset({'ageWithRespectTo:'}),frozenset({'codeChurnUntil:'}),0.4774193548387097,0.5935483870967742,0.3161290322580645,0.6621621621621621,1.115599294947121,0.032757544224765844,1.203096774193548
frozenset({'maxCodeChurnUntil:'}),frozenset({'codeChurnUntil:'}),0.45806451612903226,0.5935483870967742,0.32903225806451614,0.7183098591549296,1.2101959583588489,0.05714880332986477,1.442903225806452
frozenset({'codeChurnUntil:'}),frozenset({'linesAddedUntil:'}),0.5935483870967742,0.6838709677419355,0.4129032258064516,0.6956521739130436,1.0172272354388845,0.006992715920915771,1.0387096774193552
frozenset({'linesAddedUntil:'}),frozenset({'codeChurnUntil:'}),0.6838709677419355,0.5935483870967742,0.4129032258064516,0.6037735849056604,1.0172272354388843,0.006992715920915771,1.0258064516129033
frozenset({'maxLinesRemovedUntil:'}),frozenset({'numberOfVersionsUntil:'}),0.47096774193548385,0.7419354838709677,0.3741935483870968,0.7945205479452055,1.070875521143538,0.024765868886576503,1.255913978494624
frozenset({'maxLinesRemovedUntil:'}),frozenset({'linesAddedUntil:'}),0.47096774193548385,0.6838709677419355,0.36129032258064514,0.7671232876712328,1.1217368829154821,0.03920915712799167,1.3574952561669829
frozenset({'avgLinesAddedUntil:'}),frozenset({'linesRemovedUntil:'}),0.4838709677419355,0.5935483870967742,0.3032258064516129,0.6266666666666666,1.0557971014492753,0.016024973985431845,1.0887096774193548
frozenset({'avgLinesAddedUntil:'}),frozenset({'numberOfVersionsUntil:'}),0.4838709677419355,0.7419354838709677,0.3548387096774194,0.7333333333333334,0.9884057971014494,-0.004162330905306988,0.9677419354838711
frozenset({'ageWithRespectTo:'}),frozenset({'avgLinesAddedUntil:'}),0.4774193548387097,0.4838709677419355,0.3225806451612903,0.6756756756756757,1.3963963963963963,0.09157127991675337,1.5913978494623655
frozenset({'avgLinesAddedUntil:'}),frozenset({'ageWithRespectTo:'}),0.4838709677419355,0.4774193548387097,0.3225806451612903,0.6666666666666666,1.3963963963963963,0.09157127991675337,1.5677419354838709
frozenset({'avgLinesAddedUntil:'}),frozenset({'numberOfRefactoringsUntil:'}),0.4838709677419355,0.6387096774193548,0.32903225806451614,0.68,1.0646464646464648,0.019979188345473464,1.1290322580645165
frozenset({'avgLinesAddedUntil:'}),frozenset({'maxCodeChurnUntil:'}),0.4838709677419355,0.45806451612903226,0.3032258064516129,0.6266666666666666,1.3680751173708918,0.08158168574401664,1.4516129032258063
frozenset({'maxCodeChurnUntil:'}),frozenset({'avgLinesAddedUntil:'}),0.45806451612903226,0.4838709677419355,0.3032258064516129,0.6619718309859155,1.368075117370892,0.08158168574401664,1.5268817204301075
frozenset({'avgLinesAddedUntil:'}),frozenset({'linesAddedUntil:'}),0.4838709677419355,0.6838709677419355,0.41935483870967744,0.8666666666666667,1.2672955974842768,0.0884495317377732,2.3709677419354844
frozenset({'linesAddedUntil:'}),frozenset({'avgLinesAddedUntil:'}),0.6838709677419355,0.4838709677419355,0.41935483870967744,0.6132075471698114,1.2672955974842768,0.0884495317377732,1.3343823760818256
frozenset({'numberOfVersionsUntil:'}),frozenset({'linesRemovedUntil:'}),0.7419354838709677,0.5935483870967742,0.44516129032258067,0.6,1.0108695652173914,0.004786680541103094,1.0161290322580645
frozenset({'linesRemovedUntil:'}),frozenset({'numberOfVersionsUntil:'}),0.5935483870967742,0.7419354838709677,0.44516129032258067,0.7500000000000001,1.0108695652173914,0.004786680541103094,1.0322580645161294
frozenset({'maxLinesAddedUntil:'}),frozenset({'linesRemovedUntil:'}),0.44516129032258067,0.5935483870967742,0.3161290322580645,0.7101449275362318,1.1964398235664775,0.05190426638917789,1.4022580645161289
