support,itemsets
0.38064516129032255,frozenset({'avg_cc'})
0.3225806451612903,frozenset({'moa'})
0.3225806451612903,frozenset({'noc'})
0.33548387096774196,frozenset({'mfa'})
0.49032258064516127,frozenset({'rfc'})
0.432258064516129,frozenset({'cbo'})
0.36129032258064514,frozenset({'max_cc'})
0.3096774193548387,frozenset({'ic'})
0.432258064516129,frozenset({'dam'})
0.5096774193548387,frozenset({'cam'})
0.3870967741935484,frozenset({'ca'})
0.33548387096774196,frozenset({'dit'})
0.3161290322580645,frozenset({'cbm'})
0.4645161290322581,frozenset({'amc'})
0.49032258064516127,frozenset({'loc'})
0.32903225806451614,frozenset({'lcom'})
0.6129032258064516,frozenset({'ce'})
0.3225806451612903,"frozenset({'rfc', 'ce'})"
0.33548387096774196,"frozenset({'cam', 'ce'})"
0.33548387096774196,"frozenset({'amc', 'ce'})"
0.33548387096774196,"frozenset({'loc', 'ce'})"
