support,itemsets
0.33548387096774196,frozenset({'avg_cc'})
0.3161290322580645,frozenset({'moa'})
0.36774193548387096,frozenset({'mfa'})
0.45161290322580644,frozenset({'rfc'})
0.6,frozenset({'cbo'})
0.3032258064516129,frozenset({'max_cc'})
0.36774193548387096,frozenset({'ic'})
0.4064516129032258,frozenset({'dam'})
0.32903225806451614,frozenset({'cam'})
0.41935483870967744,frozenset({'npm'})
0.43870967741935485,frozenset({'ca'})
0.43870967741935485,frozenset({'dit'})
0.41935483870967744,frozenset({'cbm'})
0.4645161290322581,frozenset({'amc'})
0.6258064516129033,frozenset({'loc'})
0.3225806451612903,frozenset({'lcom'})
0.5483870967741935,frozenset({'ce'})
0.3096774193548387,"frozenset({'rfc', 'cbo'})"
0.3032258064516129,"frozenset({'cbo', 'amc'})"
0.4064516129032258,"frozenset({'loc', 'cbo'})"
0.3419354838709677,"frozenset({'cbo', 'ce'})"
0.3032258064516129,"frozenset({'cbm', 'loc'})"
0.3032258064516129,"frozenset({'loc', 'amc'})"
0.3225806451612903,"frozenset({'loc', 'ce'})"
