antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'PAR_avg'}),frozenset({'pre'}),0.34838709677419355,0.9870967741935484,0.34838709677419355,1.0,1.0130718954248366,0.004495317377731567,inf
frozenset({'NBD_sum'}),frozenset({'pre'}),0.45806451612903226,0.9870967741935484,0.45806451612903226,1.0,1.0130718954248366,0.005910509885535931,inf
frozenset({'VG_max'}),frozenset({'pre'}),0.3419354838709677,0.9870967741935484,0.33548387096774196,0.9811320754716982,0.9939573313602172,-0.002039542143600359,0.6838709677419414
frozenset({'NOM_max'}),frozenset({'pre'}),0.4129032258064516,0.9870967741935484,0.4129032258064516,1.0,1.0130718954248366,0.005327783558792931,inf
frozenset({'NSF_avg'}),frozenset({'pre'}),0.4838709677419355,0.9870967741935484,0.4838709677419355,1.0,1.0130718954248366,0.006243496357960454,inf
frozenset({'NOM_avg'}),frozenset({'pre'}),0.41935483870967744,0.9870967741935484,0.41935483870967744,1.0,1.0130718954248366,0.00541103017689909,inf
frozenset({'NOF_sum'}),frozenset({'pre'}),0.36129032258064514,0.9870967741935484,0.36129032258064514,1.0,1.0130718954248366,0.004661810613943829,inf
frozenset({'FOUT_avg'}),frozenset({'pre'}),0.4064516129032258,0.9870967741935484,0.4064516129032258,1.0,1.0130718954248366,0.0052445369406867726,inf
frozenset({'FOUT_sum'}),frozenset({'pre'}),0.3935483870967742,0.9870967741935484,0.3870967741935484,0.9836065573770492,0.9964641594342655,-0.0013735691987513121,0.7870967741935495
frozenset({'VG_sum'}),frozenset({'pre'}),0.4774193548387097,0.9870967741935484,0.4774193548387097,1.0,1.0130718954248366,0.006160249739854351,inf
frozenset({'NSM_sum'}),frozenset({'pre'}),0.34838709677419355,0.9870967741935484,0.34838709677419355,1.0,1.0130718954248366,0.004495317377731567,inf
frozenset({'NSM_avg'}),frozenset({'pre'}),0.33548387096774196,0.9870967741935484,0.33548387096774196,1.0,1.0130718954248366,0.00432882414151925,inf
frozenset({'NSF_max'}),frozenset({'pre'}),0.3870967741935484,0.9870967741935484,0.3870967741935484,1.0,1.0130718954248366,0.004994797086368352,inf
frozenset({'FOUT_max'}),frozenset({'pre'}),0.5225806451612903,0.9870967741935484,0.5225806451612903,1.0,1.0130718954248366,0.00674297606659735,inf
frozenset({'NBD_avg'}),frozenset({'pre'}),0.33548387096774196,0.9870967741935484,0.3225806451612903,0.9615384615384615,0.9741075917546506,-0.008574401664932396,0.33548387096774207
frozenset({'TLOC'}),frozenset({'ACD'}),0.5096774193548387,0.4838709677419355,0.3161290322580645,0.620253164556962,1.281856540084388,0.06951092611862641,1.3591397849462363
frozenset({'ACD'}),frozenset({'TLOC'}),0.4838709677419355,0.5096774193548387,0.3161290322580645,0.6533333333333332,1.281856540084388,0.06951092611862641,1.4143920595533495
frozenset({'ACD'}),frozenset({'pre'}),0.4838709677419355,0.9870967741935484,0.4838709677419355,1.0,1.0130718954248366,0.006243496357960454,inf
frozenset({'NSM_max'}),frozenset({'pre'}),0.33548387096774196,0.9870967741935484,0.33548387096774196,1.0,1.0130718954248366,0.00432882414151925,inf
frozenset({'MLOC_avg'}),frozenset({'pre'}),0.38064516129032255,0.9870967741935484,0.38064516129032255,1.0,1.0130718954248366,0.004911550468262249,inf
frozenset({'TLOC'}),frozenset({'pre'}),0.5096774193548387,0.9870967741935484,0.5032258064516129,0.9873417721518987,1.0002482005460411,0.0001248699271592102,1.0193548387096747
frozenset({'PAR_sum'}),frozenset({'pre'}),0.32903225806451614,0.9870967741935484,0.32903225806451614,1.0,1.0130718954248366,0.0042455775234131465,inf
frozenset({'PAR_max'}),frozenset({'pre'}),0.4,0.9870967741935484,0.3935483870967742,0.9838709677419355,0.9967320261437909,-0.0012903225806451535,0.8000000000000027
frozenset({'NOF_max'}),frozenset({'pre'}),0.36774193548387096,0.9870967741935484,0.36774193548387096,1.0,1.0130718954248366,0.004745057232049987,inf
