support,itemsets
0.5290322580645161,frozenset({'avg_cc'})
0.3870967741935484,frozenset({'moa'})
0.4258064516129032,frozenset({'noc'})
0.5096774193548387,frozenset({'mfa'})
0.7483870967741936,frozenset({'rfc'})
0.6645161290322581,frozenset({'cbo'})
0.4258064516129032,frozenset({'max_cc'})
0.4967741935483871,frozenset({'ic'})
0.4129032258064516,frozenset({'dam'})
0.6903225806451613,frozenset({'cam'})
0.49032258064516127,frozenset({'lcom3'})
0.5096774193548387,frozenset({'npm'})
0.47096774193548385,frozenset({'ca'})
0.5290322580645161,frozenset({'dit'})
0.5096774193548387,frozenset({'cbm'})
0.567741935483871,frozenset({'amc'})
0.6580645161290323,frozenset({'loc'})
0.4,frozenset({'lcom'})
0.8129032258064516,frozenset({'ce'})
0.4,"frozenset({'avg_cc', 'rfc'})"
0.4064516129032258,"frozenset({'avg_cc', 'cbo'})"
0.33548387096774196,"frozenset({'avg_cc', 'ic'})"
0.4,"frozenset({'avg_cc', 'cam'})"
0.32903225806451614,"frozenset({'avg_cc', 'lcom3'})"
0.3225806451612903,"frozenset({'avg_cc', 'npm'})"
0.3419354838709677,"frozenset({'avg_cc', 'ca'})"
0.3225806451612903,"frozenset({'avg_cc', 'cbm'})"
0.32903225806451614,"frozenset({'avg_cc', 'amc'})"
0.4129032258064516,"frozenset({'avg_cc', 'loc'})"
0.4645161290322581,"frozenset({'avg_cc', 'ce'})"
0.34838709677419355,"frozenset({'moa', 'rfc'})"
0.3032258064516129,"frozenset({'moa', 'cbo'})"
0.33548387096774196,"frozenset({'moa', 'cam'})"
0.33548387096774196,"frozenset({'moa', 'ce'})"
0.3161290322580645,"frozenset({'rfc', 'noc'})"
0.3161290322580645,"frozenset({'noc', 'cbo'})"
0.3419354838709677,"frozenset({'noc', 'cam'})"
0.3225806451612903,"frozenset({'noc', 'loc'})"
0.36129032258064514,"frozenset({'noc', 'ce'})"
0.3935483870967742,"frozenset({'rfc', 'mfa'})"
0.4064516129032258,"frozenset({'cbo', 'mfa'})"
0.3548387096774194,"frozenset({'ic', 'mfa'})"
0.3161290322580645,"frozenset({'dam', 'mfa'})"
0.41935483870967744,"frozenset({'cam', 'mfa'})"
0.33548387096774196,"frozenset({'lcom3', 'mfa'})"
0.32903225806451614,"frozenset({'npm', 'mfa'})"
0.32903225806451614,"frozenset({'dit', 'mfa'})"
0.32903225806451614,"frozenset({'cbm', 'mfa'})"
0.34838709677419355,"frozenset({'amc', 'mfa'})"
