support,itemsets
0.5806451612903226,frozenset({'avg_cc'})
0.5483870967741935,frozenset({'moa'})
0.5741935483870968,frozenset({'noc'})
0.5870967741935483,frozenset({'mfa'})
0.5741935483870968,frozenset({'rfc'})
0.5419354838709678,frozenset({'cbo'})
0.5161290322580645,frozenset({'max_cc'})
0.5161290322580645,frozenset({'ic'})
0.5483870967741935,frozenset({'dam'})
0.7225806451612903,frozenset({'cam'})
0.7354838709677419,frozenset({'lcom3'})
0.4838709677419355,frozenset({'npm'})
0.5290322580645161,frozenset({'ca'})
0.5548387096774193,frozenset({'dit'})
0.6967741935483871,frozenset({'cbm'})
0.7677419354838709,frozenset({'amc'})
0.7548387096774194,frozenset({'loc'})
0.5225806451612903,frozenset({'lcom'})
0.5806451612903226,frozenset({'ce'})
0.4129032258064516,"frozenset({'avg_cc', 'moa'})"
0.3935483870967742,"frozenset({'avg_cc', 'noc'})"
0.4129032258064516,"frozenset({'avg_cc', 'mfa'})"
0.3741935483870968,"frozenset({'avg_cc', 'rfc'})"
0.3870967741935484,"frozenset({'avg_cc', 'cbo'})"
0.3870967741935484,"frozenset({'avg_cc', 'max_cc'})"
0.3935483870967742,"frozenset({'avg_cc', 'ic'})"
0.3548387096774194,"frozenset({'avg_cc', 'dam'})"
0.432258064516129,"frozenset({'avg_cc', 'cam'})"
0.4774193548387097,"frozenset({'avg_cc', 'lcom3'})"
0.3225806451612903,"frozenset({'avg_cc', 'npm'})"
0.4,"frozenset({'avg_cc', 'ca'})"
0.3870967741935484,"frozenset({'avg_cc', 'dit'})"
0.44516129032258067,"frozenset({'avg_cc', 'cbm'})"
0.4774193548387097,"frozenset({'avg_cc', 'amc'})"
0.41935483870967744,"frozenset({'avg_cc', 'loc'})"
0.4064516129032258,"frozenset({'avg_cc', 'lcom'})"
0.3741935483870968,"frozenset({'avg_cc', 'ce'})"
0.3741935483870968,"frozenset({'moa', 'noc'})"
0.3870967741935484,"frozenset({'moa', 'mfa'})"
0.3741935483870968,"frozenset({'moa', 'rfc'})"
0.34838709677419355,"frozenset({'moa', 'cbo'})"
0.3548387096774194,"frozenset({'moa', 'max_cc'})"
0.3870967741935484,"frozenset({'moa', 'ic'})"
0.33548387096774196,"frozenset({'moa', 'dam'})"
0.44516129032258067,"frozenset({'moa', 'cam'})"
0.45161290322580644,"frozenset({'moa', 'lcom3'})"
0.3032258064516129,"frozenset({'moa', 'npm'})"
0.4064516129032258,"frozenset({'moa', 'ca'})"
0.3548387096774194,"frozenset({'moa', 'dit'})"
0.4838709677419355,"frozenset({'cbm', 'moa'})"
0.45161290322580644,"frozenset({'moa', 'amc'})"
0.4258064516129032,"frozenset({'moa', 'loc'})"
0.3741935483870968,"frozenset({'moa', 'lcom'})"
0.3870967741935484,"frozenset({'moa', 'ce'})"
0.4064516129032258,"frozenset({'noc', 'mfa'})"
0.4258064516129032,"frozenset({'rfc', 'noc'})"
0.38064516129032255,"frozenset({'noc', 'cbo'})"
0.4129032258064516,"frozenset({'noc', 'max_cc'})"
0.3935483870967742,"frozenset({'ic', 'noc'})"
0.3548387096774194,"frozenset({'dam', 'noc'})"
0.4645161290322581,"frozenset({'noc', 'cam'})"
0.5161290322580645,"frozenset({'lcom3', 'noc'})"
0.3741935483870968,"frozenset({'npm', 'noc'})"
0.38064516129032255,"frozenset({'ca', 'noc'})"
0.4129032258064516,"frozenset({'noc', 'dit'})"
0.45806451612903226,"frozenset({'cbm', 'noc'})"
0.5161290322580645,"frozenset({'noc', 'amc'})"
0.4774193548387097,"frozenset({'noc', 'loc'})"
0.4064516129032258,"frozenset({'lcom', 'noc'})"
0.3741935483870968,"frozenset({'noc', 'ce'})"
0.36774193548387096,"frozenset({'rfc', 'mfa'})"
0.38064516129032255,"frozenset({'cbo', 'mfa'})"
0.3741935483870968,"frozenset({'max_cc', 'mfa'})"
0.36129032258064514,"frozenset({'ic', 'mfa'})"
0.38064516129032255,"frozenset({'dam', 'mfa'})"
0.4774193548387097,"frozenset({'cam', 'mfa'})"
0.4645161290322581,"frozenset({'lcom3', 'mfa'})"
0.36129032258064514,"frozenset({'npm', 'mfa'})"
0.3741935483870968,"frozenset({'ca', 'mfa'})"
0.3935483870967742,"frozenset({'dit', 'mfa'})"
0.49032258064516127,"frozenset({'cbm', 'mfa'})"
0.4774193548387097,"frozenset({'amc', 'mfa'})"
0.49032258064516127,"frozenset({'loc', 'mfa'})"
0.36774193548387096,"frozenset({'lcom', 'mfa'})"
0.41935483870967744,"frozenset({'mfa', 'ce'})"
0.36129032258064514,"frozenset({'rfc', 'cbo'})"
0.3870967741935484,"frozenset({'rfc', 'max_cc'})"
0.3870967741935484,"frozenset({'ic', 'rfc'})"
0.34838709677419355,"frozenset({'dam', 'rfc'})"
0.4645161290322581,"frozenset({'rfc', 'cam'})"
0.45161290322580644,"frozenset({'lcom3', 'rfc'})"
0.3419354838709677,"frozenset({'npm', 'rfc'})"
0.3741935483870968,"frozenset({'ca', 'rfc'})"
0.4129032258064516,"frozenset({'rfc', 'dit'})"
0.44516129032258067,"frozenset({'cbm', 'rfc'})"
0.47096774193548385,"frozenset({'rfc', 'amc'})"
0.4645161290322581,"frozenset({'rfc', 'loc'})"
0.4,"frozenset({'rfc', 'lcom'})"
0.3741935483870968,"frozenset({'rfc', 'ce'})"
0.33548387096774196,"frozenset({'cbo', 'max_cc'})"
0.3419354838709677,"frozenset({'ic', 'cbo'})"
0.43870967741935485,"frozenset({'cam', 'cbo'})"
0.432258064516129,"frozenset({'lcom3', 'cbo'})"
0.3225806451612903,"frozenset({'npm', 'cbo'})"
