support,itemsets
0.6193548387096774,frozenset({'avg_cc'})
0.4967741935483871,frozenset({'moa'})
0.4967741935483871,frozenset({'noc'})
0.6193548387096774,frozenset({'mfa'})
0.8,frozenset({'rfc'})
0.6,frozenset({'cbo'})
0.6387096774193548,frozenset({'max_cc'})
0.3935483870967742,frozenset({'ic'})
0.7032258064516129,frozenset({'dam'})
0.5290322580645161,frozenset({'cam'})
0.5870967741935483,frozenset({'lcom3'})
0.47096774193548385,frozenset({'npm'})
0.6387096774193548,frozenset({'ca'})
0.4129032258064516,frozenset({'dit'})
0.47096774193548385,frozenset({'cbm'})
0.6129032258064516,frozenset({'amc'})
0.7419354838709677,frozenset({'loc'})
0.4838709677419355,frozenset({'lcom'})
0.5806451612903226,frozenset({'ce'})
0.38064516129032255,"frozenset({'avg_cc', 'moa'})"
0.38064516129032255,"frozenset({'avg_cc', 'noc'})"
0.4129032258064516,"frozenset({'avg_cc', 'mfa'})"
0.4774193548387097,"frozenset({'avg_cc', 'rfc'})"
0.432258064516129,"frozenset({'avg_cc', 'cbo'})"
0.43870967741935485,"frozenset({'avg_cc', 'max_cc'})"
0.4645161290322581,"frozenset({'avg_cc', 'dam'})"
0.36129032258064514,"frozenset({'avg_cc', 'cam'})"
0.3741935483870968,"frozenset({'avg_cc', 'lcom3'})"
0.34838709677419355,"frozenset({'avg_cc', 'npm'})"
0.38064516129032255,"frozenset({'avg_cc', 'ca'})"
0.33548387096774196,"frozenset({'avg_cc', 'cbm'})"
0.41935483870967744,"frozenset({'avg_cc', 'amc'})"
0.4838709677419355,"frozenset({'avg_cc', 'loc'})"
0.34838709677419355,"frozenset({'avg_cc', 'lcom'})"
0.3741935483870968,"frozenset({'avg_cc', 'ce'})"
0.3032258064516129,"frozenset({'moa', 'noc'})"
0.3096774193548387,"frozenset({'moa', 'mfa'})"
0.4,"frozenset({'moa', 'rfc'})"
0.33548387096774196,"frozenset({'moa', 'cbo'})"
