support,itemsets
0.6838709677419355,frozenset({'avg_cc'})
0.567741935483871,frozenset({'moa'})
0.6193548387096774,frozenset({'noc'})
0.6580645161290323,frozenset({'mfa'})
0.8258064516129032,frozenset({'rfc'})
0.6709677419354839,frozenset({'cbo'})
0.6580645161290323,frozenset({'max_cc'})
0.6193548387096774,frozenset({'ic'})
0.7677419354838709,frozenset({'dam'})
0.5935483870967742,frozenset({'cam'})
0.6064516129032258,frozenset({'lcom3'})
0.5870967741935483,frozenset({'npm'})
0.7096774193548387,frozenset({'ca'})
0.5806451612903226,frozenset({'dit'})
0.5870967741935483,frozenset({'cbm'})
0.6064516129032258,frozenset({'amc'})
0.7870967741935484,frozenset({'loc'})
0.6,frozenset({'lcom'})
0.8129032258064516,frozenset({'ce'})
0.44516129032258067,"frozenset({'avg_cc', 'moa'})"
0.45161290322580644,"frozenset({'avg_cc', 'noc'})"
0.5225806451612903,"frozenset({'avg_cc', 'mfa'})"
0.567741935483871,"frozenset({'avg_cc', 'rfc'})"
0.5096774193548387,"frozenset({'avg_cc', 'cbo'})"
0.45806451612903226,"frozenset({'avg_cc', 'max_cc'})"
0.47096774193548385,"frozenset({'avg_cc', 'ic'})"
0.5483870967741935,"frozenset({'avg_cc', 'dam'})"
0.45161290322580644,"frozenset({'avg_cc', 'cam'})"
0.4838709677419355,"frozenset({'avg_cc', 'lcom3'})"
0.4064516129032258,"frozenset({'avg_cc', 'npm'})"
0.535483870967742,"frozenset({'avg_cc', 'ca'})"
0.44516129032258067,"frozenset({'avg_cc', 'dit'})"
0.4645161290322581,"frozenset({'avg_cc', 'cbm'})"
0.49032258064516127,"frozenset({'avg_cc', 'amc'})"
0.5935483870967742,"frozenset({'avg_cc', 'loc'})"
0.44516129032258067,"frozenset({'avg_cc', 'lcom'})"
0.5870967741935483,"frozenset({'avg_cc', 'ce'})"
0.3935483870967742,"frozenset({'moa', 'noc'})"
0.41935483870967744,"frozenset({'moa', 'mfa'})"
0.47096774193548385,"frozenset({'moa', 'rfc'})"
0.45806451612903226,"frozenset({'moa', 'cbo'})"
0.4129032258064516,"frozenset({'moa', 'max_cc'})"
0.4129032258064516,"frozenset({'moa', 'ic'})"
0.45806451612903226,"frozenset({'moa', 'dam'})"
0.3935483870967742,"frozenset({'moa', 'cam'})"
0.4064516129032258,"frozenset({'moa', 'lcom3'})"
0.3741935483870968,"frozenset({'moa', 'npm'})"
0.43870967741935485,"frozenset({'moa', 'ca'})"
0.36129032258064514,"frozenset({'moa', 'dit'})"
0.3935483870967742,"frozenset({'cbm', 'moa'})"
0.4258064516129032,"frozenset({'moa', 'amc'})"
0.5096774193548387,"frozenset({'moa', 'loc'})"
0.38064516129032255,"frozenset({'moa', 'lcom'})"
0.5032258064516129,"frozenset({'moa', 'ce'})"
0.44516129032258067,"frozenset({'noc', 'mfa'})"
0.535483870967742,"frozenset({'rfc', 'noc'})"
0.5161290322580645,"frozenset({'noc', 'cbo'})"
0.5032258064516129,"frozenset({'noc', 'max_cc'})"
0.41935483870967744,"frozenset({'ic', 'noc'})"
0.4838709677419355,"frozenset({'dam', 'noc'})"
0.4129032258064516,"frozenset({'noc', 'cam'})"
0.44516129032258067,"frozenset({'lcom3', 'noc'})"
0.4774193548387097,"frozenset({'npm', 'noc'})"
0.44516129032258067,"frozenset({'ca', 'noc'})"
0.45806451612903226,"frozenset({'noc', 'dit'})"
0.45806451612903226,"frozenset({'cbm', 'noc'})"
0.4258064516129032,"frozenset({'noc', 'amc'})"
0.5290322580645161,"frozenset({'noc', 'loc'})"
0.43870967741935485,"frozenset({'lcom', 'noc'})"
0.5548387096774193,"frozenset({'noc', 'ce'})"
0.567741935483871,"frozenset({'rfc', 'mfa'})"
0.4967741935483871,"frozenset({'cbo', 'mfa'})"
0.432258064516129,"frozenset({'max_cc', 'mfa'})"
0.4645161290322581,"frozenset({'ic', 'mfa'})"
0.5419354838709678,"frozenset({'dam', 'mfa'})"
0.4774193548387097,"frozenset({'cam', 'mfa'})"
0.4838709677419355,"frozenset({'lcom3', 'mfa'})"
0.41935483870967744,"frozenset({'npm', 'mfa'})"
0.5290322580645161,"frozenset({'ca', 'mfa'})"
0.45806451612903226,"frozenset({'dit', 'mfa'})"
0.432258064516129,"frozenset({'cbm', 'mfa'})"
0.5161290322580645,"frozenset({'amc', 'mfa'})"
0.5548387096774193,"frozenset({'loc', 'mfa'})"
0.432258064516129,"frozenset({'lcom', 'mfa'})"
0.5870967741935483,"frozenset({'mfa', 'ce'})"
0.5870967741935483,"frozenset({'rfc', 'cbo'})"
0.5612903225806452,"frozenset({'rfc', 'max_cc'})"
0.5870967741935483,"frozenset({'ic', 'rfc'})"
0.6387096774193548,"frozenset({'dam', 'rfc'})"
0.4774193548387097,"frozenset({'rfc', 'cam'})"
