support,itemsets
0.3741935483870968,frozenset({'avg_cc'})
0.32903225806451614,frozenset({'moa'})
0.3032258064516129,frozenset({'mfa'})
0.3419354838709677,frozenset({'rfc'})
0.4838709677419355,frozenset({'cbo'})
0.4129032258064516,frozenset({'dam'})
0.5161290322580645,frozenset({'cam'})
0.3870967741935484,frozenset({'dit'})
0.3419354838709677,frozenset({'amc'})
0.32903225806451614,frozenset({'loc'})
0.8258064516129032,frozenset({'ce'})
0.34838709677419355,"frozenset({'avg_cc', 'ce'})"
0.3032258064516129,"frozenset({'cam', 'cbo'})"
0.36774193548387096,"frozenset({'cbo', 'ce'})"
0.3225806451612903,"frozenset({'dam', 'ce'})"
0.43870967741935485,"frozenset({'cam', 'ce'})"
0.3161290322580645,"frozenset({'dit', 'ce'})"
