support,itemsets
0.632258064516129,frozenset({'PAR_avg'})
0.567741935483871,frozenset({'NBD_sum'})
0.4838709677419355,frozenset({'VG_max'})
0.7612903225806451,frozenset({'NOM_max'})
0.6,frozenset({'NSF_avg'})
0.5483870967741935,frozenset({'NOM_avg'})
0.535483870967742,frozenset({'NOF_sum'})
0.49032258064516127,frozenset({'NOF_avg'})
0.6387096774193548,frozenset({'FOUT_avg'})
0.632258064516129,frozenset({'FOUT_sum'})
0.6387096774193548,frozenset({'VG_sum'})
0.5161290322580645,frozenset({'NSM_sum'})
0.535483870967742,frozenset({'NSM_avg'})
0.5419354838709678,frozenset({'NSF_max'})
0.6516129032258065,frozenset({'FOUT_max'})
0.5096774193548387,frozenset({'NBD_avg'})
0.6967741935483871,frozenset({'ACD'})
0.5290322580645161,frozenset({'NSM_max'})
0.5290322580645161,frozenset({'MLOC_avg'})
0.5806451612903226,frozenset({'TLOC'})
0.6709677419354839,frozenset({'PAR_sum'})
0.6193548387096774,frozenset({'PAR_max'})
0.5419354838709678,frozenset({'NOF_max'})
0.535483870967742,frozenset({'MLOC_max'})
0.5935483870967742,frozenset({'NBD_max'})
1.0,frozenset({'pre'})
0.47096774193548385,frozenset({'NOT'})
0.5870967741935483,frozenset({'MLOC_sum'})
0.535483870967742,frozenset({'NSF_sum'})
0.6193548387096774,frozenset({'VG_avg'})
0.5870967741935483,frozenset({'NOM_sum'})
0.4774193548387097,frozenset({'NOI'})
0.41935483870967744,"frozenset({'PAR_avg', 'NBD_sum'})"
0.33548387096774196,"frozenset({'PAR_avg', 'VG_max'})"
0.5096774193548387,"frozenset({'PAR_avg', 'NOM_max'})"
0.4064516129032258,"frozenset({'PAR_avg', 'NSF_avg'})"
0.3741935483870968,"frozenset({'PAR_avg', 'NOM_avg'})"
0.33548387096774196,"frozenset({'PAR_avg', 'NOF_sum'})"
0.36774193548387096,"frozenset({'PAR_avg', 'NOF_avg'})"
0.432258064516129,"frozenset({'PAR_avg', 'FOUT_avg'})"
0.4064516129032258,"frozenset({'PAR_avg', 'FOUT_sum'})"
0.4,"frozenset({'PAR_avg', 'VG_sum'})"
0.36129032258064514,"frozenset({'PAR_avg', 'NSM_sum'})"
0.4129032258064516,"frozenset({'PAR_avg', 'NSM_avg'})"
0.36774193548387096,"frozenset({'PAR_avg', 'NSF_max'})"
