support,itemsets
0.4774193548387097,frozenset({'PAR_avg'})
0.432258064516129,frozenset({'NBD_sum'})
0.432258064516129,frozenset({'VG_max'})
0.5161290322580645,frozenset({'NOM_max'})
0.4064516129032258,frozenset({'NSF_avg'})
0.632258064516129,frozenset({'NOM_avg'})
0.4129032258064516,frozenset({'NOF_sum'})
0.3419354838709677,frozenset({'NOF_avg'})
0.6193548387096774,frozenset({'FOUT_avg'})
0.5806451612903226,frozenset({'FOUT_sum'})
0.34838709677419355,frozenset({'VG_sum'})
0.5032258064516129,frozenset({'NSF_max'})
0.5483870967741935,frozenset({'FOUT_max'})
0.5419354838709678,frozenset({'NBD_avg'})
0.4967741935483871,frozenset({'ACD'})
0.32903225806451614,frozenset({'NSM_max'})
0.3935483870967742,frozenset({'MLOC_avg'})
0.3419354838709677,frozenset({'TLOC'})
0.43870967741935485,frozenset({'PAR_sum'})
0.5612903225806452,frozenset({'PAR_max'})
0.4,frozenset({'NOF_max'})
0.3870967741935484,frozenset({'MLOC_max'})
0.632258064516129,frozenset({'NBD_max'})
1.0,frozenset({'pre'})
0.34838709677419355,frozenset({'NOT'})
0.45806451612903226,frozenset({'MLOC_sum'})
0.4064516129032258,frozenset({'NSF_sum'})
0.4129032258064516,frozenset({'VG_avg'})
0.4129032258064516,frozenset({'NOM_sum'})
0.41935483870967744,frozenset({'NOI'})
0.36129032258064514,"frozenset({'PAR_avg', 'NOM_avg'})"
0.33548387096774196,"frozenset({'PAR_avg', 'FOUT_avg'})"
0.3096774193548387,"frozenset({'PAR_avg', 'FOUT_sum'})"
0.3225806451612903,"frozenset({'PAR_avg', 'NSF_max'})"
0.33548387096774196,"frozenset({'PAR_avg', 'NBD_max'})"
0.4774193548387097,"frozenset({'PAR_avg', 'pre'})"
0.3225806451612903,"frozenset({'NBD_sum', 'NOM_avg'})"
0.3096774193548387,"frozenset({'FOUT_avg', 'NBD_sum'})"
0.3032258064516129,"frozenset({'NBD_sum', 'FOUT_sum'})"
0.3032258064516129,"frozenset({'NBD_sum', 'PAR_max'})"
0.32903225806451614,"frozenset({'NBD_sum', 'NBD_max'})"
0.432258064516129,"frozenset({'NBD_sum', 'pre'})"
0.3419354838709677,"frozenset({'VG_max', 'NOM_avg'})"
0.3161290322580645,"frozenset({'FOUT_avg', 'VG_max'})"
0.3161290322580645,"frozenset({'VG_max', 'NBD_max'})"
0.432258064516129,"frozenset({'VG_max', 'pre'})"
0.3870967741935484,"frozenset({'NOM_max', 'NOM_avg'})"
0.33548387096774196,"frozenset({'FOUT_avg', 'NOM_max'})"
0.34838709677419355,"frozenset({'NOM_max', 'FOUT_sum'})"
0.3032258064516129,"frozenset({'NOM_max', 'NSF_max'})"
0.3032258064516129,"frozenset({'NOM_max', 'FOUT_max'})"
0.3225806451612903,"frozenset({'NOM_max', 'NBD_avg'})"
0.33548387096774196,"frozenset({'NOM_max', 'NBD_max'})"
0.5161290322580645,"frozenset({'pre', 'NOM_max'})"
0.3032258064516129,"frozenset({'NOM_max', 'MLOC_sum'})"
0.3096774193548387,"frozenset({'FOUT_avg', 'NSF_avg'})"
0.4064516129032258,"frozenset({'pre', 'NSF_avg'})"
0.4258064516129032,"frozenset({'FOUT_avg', 'NOM_avg'})"
0.4129032258064516,"frozenset({'FOUT_sum', 'NOM_avg'})"
0.36129032258064514,"frozenset({'NSF_max', 'NOM_avg'})"
0.36774193548387096,"frozenset({'FOUT_max', 'NOM_avg'})"
0.38064516129032255,"frozenset({'NBD_avg', 'NOM_avg'})"
0.3741935483870968,"frozenset({'ACD', 'NOM_avg'})"
0.3096774193548387,"frozenset({'MLOC_avg', 'NOM_avg'})"
0.32903225806451614,"frozenset({'PAR_max', 'NOM_avg'})"
0.32903225806451614,"frozenset({'NOF_max', 'NOM_avg'})"
0.4064516129032258,"frozenset({'NBD_max', 'NOM_avg'})"
0.632258064516129,"frozenset({'pre', 'NOM_avg'})"
0.3548387096774194,"frozenset({'MLOC_sum', 'NOM_avg'})"
0.33548387096774196,"frozenset({'NSF_sum', 'NOM_avg'})"
0.33548387096774196,"frozenset({'VG_avg', 'NOM_avg'})"
0.3096774193548387,"frozenset({'NOI', 'NOM_avg'})"
0.4129032258064516,"frozenset({'pre', 'NOF_sum'})"
0.3419354838709677,"frozenset({'pre', 'NOF_avg'})"
0.3935483870967742,"frozenset({'FOUT_avg', 'FOUT_sum'})"
0.33548387096774196,"frozenset({'FOUT_avg', 'NSF_max'})"
0.36129032258064514,"frozenset({'FOUT_avg', 'FOUT_max'})"
0.33548387096774196,"frozenset({'FOUT_avg', 'NBD_avg'})"
0.38064516129032255,"frozenset({'FOUT_avg', 'ACD'})"
0.3741935483870968,"frozenset({'FOUT_avg', 'PAR_sum'})"
0.36774193548387096,"frozenset({'FOUT_avg', 'PAR_max'})"
0.3935483870967742,"frozenset({'FOUT_avg', 'NBD_max'})"
0.6193548387096774,"frozenset({'FOUT_avg', 'pre'})"
0.36129032258064514,"frozenset({'FOUT_sum', 'FOUT_max'})"
0.36774193548387096,"frozenset({'NBD_avg', 'FOUT_sum'})"
0.3419354838709677,"frozenset({'ACD', 'FOUT_sum'})"
0.3419354838709677,"frozenset({'PAR_sum', 'FOUT_sum'})"
0.3419354838709677,"frozenset({'PAR_max', 'FOUT_sum'})"
0.4,"frozenset({'NBD_max', 'FOUT_sum'})"
0.5806451612903226,"frozenset({'pre', 'FOUT_sum'})"
0.3096774193548387,"frozenset({'NSF_sum', 'FOUT_sum'})"
0.34838709677419355,"frozenset({'pre', 'VG_sum'})"
0.3032258064516129,"frozenset({'NSF_max', 'FOUT_max'})"
0.3161290322580645,"frozenset({'NBD_avg', 'NSF_max'})"
0.3741935483870968,"frozenset({'NBD_max', 'NSF_max'})"
0.5032258064516129,"frozenset({'pre', 'NSF_max'})"
0.3096774193548387,"frozenset({'NSF_max', 'MLOC_sum'})"
0.32903225806451614,"frozenset({'NBD_avg', 'FOUT_max'})"
0.3096774193548387,"frozenset({'ACD', 'FOUT_max'})"
0.3161290322580645,"frozenset({'PAR_max', 'FOUT_max'})"
0.38064516129032255,"frozenset({'NBD_max', 'FOUT_max'})"
0.5483870967741935,"frozenset({'pre', 'FOUT_max'})"
0.33548387096774196,"frozenset({'PAR_max', 'NBD_avg'})"
0.3161290322580645,"frozenset({'NBD_avg', 'NBD_max'})"
0.5419354838709678,"frozenset({'pre', 'NBD_avg'})"
0.38064516129032255,"frozenset({'ACD', 'NBD_max'})"
0.4967741935483871,"frozenset({'pre', 'ACD'})"
0.32903225806451614,"frozenset({'NSM_max', 'pre'})"
0.3935483870967742,"frozenset({'MLOC_avg', 'pre'})"
0.3419354838709677,"frozenset({'pre', 'TLOC'})"
0.3548387096774194,"frozenset({'NBD_max', 'PAR_sum'})"
0.43870967741935485,"frozenset({'pre', 'PAR_sum'})"
0.4,"frozenset({'PAR_max', 'NBD_max'})"
0.5612903225806452,"frozenset({'PAR_max', 'pre'})"
0.4,"frozenset({'pre', 'NOF_max'})"
0.3870967741935484,"frozenset({'pre', 'MLOC_max'})"
0.632258064516129,"frozenset({'pre', 'NBD_max'})"
0.33548387096774196,"frozenset({'NBD_max', 'MLOC_sum'})"
0.3225806451612903,"frozenset({'NSF_sum', 'NBD_max'})"
0.3096774193548387,"frozenset({'NBD_max', 'VG_avg'})"
0.3032258064516129,"frozenset({'NBD_max', 'NOM_sum'})"
0.34838709677419355,"frozenset({'pre', 'NOT'})"
0.45806451612903226,"frozenset({'pre', 'MLOC_sum'})"
0.4064516129032258,"frozenset({'NSF_sum', 'pre'})"
0.4129032258064516,"frozenset({'pre', 'VG_avg'})"
0.4129032258064516,"frozenset({'pre', 'NOM_sum'})"
0.41935483870967744,"frozenset({'pre', 'NOI'})"
0.36129032258064514,"frozenset({'PAR_avg', 'pre', 'NOM_avg'})"
0.33548387096774196,"frozenset({'PAR_avg', 'pre', 'FOUT_avg'})"
0.3096774193548387,"frozenset({'PAR_avg', 'pre', 'FOUT_sum'})"
0.3225806451612903,"frozenset({'PAR_avg', 'pre', 'NSF_max'})"
0.33548387096774196,"frozenset({'PAR_avg', 'pre', 'NBD_max'})"
0.3225806451612903,"frozenset({'NBD_sum', 'pre', 'NOM_avg'})"
0.3096774193548387,"frozenset({'FOUT_avg', 'pre', 'NBD_sum'})"
0.3032258064516129,"frozenset({'NBD_sum', 'pre', 'FOUT_sum'})"
0.3032258064516129,"frozenset({'NBD_sum', 'PAR_max', 'pre'})"
0.32903225806451614,"frozenset({'NBD_sum', 'pre', 'NBD_max'})"
0.3419354838709677,"frozenset({'VG_max', 'pre', 'NOM_avg'})"
0.3161290322580645,"frozenset({'FOUT_avg', 'pre', 'VG_max'})"
0.3161290322580645,"frozenset({'VG_max', 'pre', 'NBD_max'})"
0.3870967741935484,"frozenset({'pre', 'NOM_max', 'NOM_avg'})"
0.33548387096774196,"frozenset({'FOUT_avg', 'pre', 'NOM_max'})"
0.34838709677419355,"frozenset({'pre', 'NOM_max', 'FOUT_sum'})"
0.3032258064516129,"frozenset({'pre', 'NOM_max', 'NSF_max'})"
0.3032258064516129,"frozenset({'pre', 'NOM_max', 'FOUT_max'})"
0.3225806451612903,"frozenset({'pre', 'NOM_max', 'NBD_avg'})"
0.33548387096774196,"frozenset({'pre', 'NOM_max', 'NBD_max'})"
0.3032258064516129,"frozenset({'pre', 'NOM_max', 'MLOC_sum'})"
0.3096774193548387,"frozenset({'FOUT_avg', 'pre', 'NSF_avg'})"
0.4258064516129032,"frozenset({'FOUT_avg', 'pre', 'NOM_avg'})"
0.4129032258064516,"frozenset({'pre', 'FOUT_sum', 'NOM_avg'})"
0.36129032258064514,"frozenset({'pre', 'NSF_max', 'NOM_avg'})"
0.36774193548387096,"frozenset({'FOUT_max', 'pre', 'NOM_avg'})"
0.38064516129032255,"frozenset({'pre', 'NBD_avg', 'NOM_avg'})"
0.3741935483870968,"frozenset({'pre', 'ACD', 'NOM_avg'})"
0.3096774193548387,"frozenset({'MLOC_avg', 'pre', 'NOM_avg'})"
0.32903225806451614,"frozenset({'PAR_max', 'pre', 'NOM_avg'})"
0.32903225806451614,"frozenset({'pre', 'NOF_max', 'NOM_avg'})"
0.4064516129032258,"frozenset({'pre', 'NBD_max', 'NOM_avg'})"
0.3548387096774194,"frozenset({'pre', 'MLOC_sum', 'NOM_avg'})"
0.33548387096774196,"frozenset({'NSF_sum', 'pre', 'NOM_avg'})"
0.33548387096774196,"frozenset({'pre', 'VG_avg', 'NOM_avg'})"
0.3096774193548387,"frozenset({'pre', 'NOI', 'NOM_avg'})"
0.3935483870967742,"frozenset({'FOUT_avg', 'pre', 'FOUT_sum'})"
0.33548387096774196,"frozenset({'FOUT_avg', 'pre', 'NSF_max'})"
0.36129032258064514,"frozenset({'FOUT_avg', 'pre', 'FOUT_max'})"
0.33548387096774196,"frozenset({'FOUT_avg', 'pre', 'NBD_avg'})"
0.38064516129032255,"frozenset({'FOUT_avg', 'pre', 'ACD'})"
0.3741935483870968,"frozenset({'FOUT_avg', 'pre', 'PAR_sum'})"
0.36774193548387096,"frozenset({'FOUT_avg', 'PAR_max', 'pre'})"
0.3935483870967742,"frozenset({'FOUT_avg', 'pre', 'NBD_max'})"
0.36129032258064514,"frozenset({'pre', 'FOUT_sum', 'FOUT_max'})"
0.36774193548387096,"frozenset({'pre', 'NBD_avg', 'FOUT_sum'})"
0.3419354838709677,"frozenset({'pre', 'ACD', 'FOUT_sum'})"
0.3419354838709677,"frozenset({'pre', 'PAR_sum', 'FOUT_sum'})"
0.3419354838709677,"frozenset({'PAR_max', 'pre', 'FOUT_sum'})"
0.4,"frozenset({'pre', 'NBD_max', 'FOUT_sum'})"
0.3096774193548387,"frozenset({'NSF_sum', 'pre', 'FOUT_sum'})"
0.3032258064516129,"frozenset({'pre', 'NSF_max', 'FOUT_max'})"
0.3161290322580645,"frozenset({'pre', 'NBD_avg', 'NSF_max'})"
0.3741935483870968,"frozenset({'pre', 'NBD_max', 'NSF_max'})"
0.3096774193548387,"frozenset({'pre', 'NSF_max', 'MLOC_sum'})"
0.32903225806451614,"frozenset({'pre', 'NBD_avg', 'FOUT_max'})"
0.3096774193548387,"frozenset({'pre', 'ACD', 'FOUT_max'})"
0.3161290322580645,"frozenset({'PAR_max', 'pre', 'FOUT_max'})"
0.38064516129032255,"frozenset({'pre', 'NBD_max', 'FOUT_max'})"
0.33548387096774196,"frozenset({'PAR_max', 'pre', 'NBD_avg'})"
0.3161290322580645,"frozenset({'pre', 'NBD_avg', 'NBD_max'})"
0.38064516129032255,"frozenset({'pre', 'ACD', 'NBD_max'})"
0.3548387096774194,"frozenset({'pre', 'NBD_max', 'PAR_sum'})"
0.4,"frozenset({'PAR_max', 'pre', 'NBD_max'})"
0.33548387096774196,"frozenset({'pre', 'NBD_max', 'MLOC_sum'})"
0.3225806451612903,"frozenset({'NSF_sum', 'pre', 'NBD_max'})"
0.3096774193548387,"frozenset({'pre', 'NBD_max', 'VG_avg'})"
0.3032258064516129,"frozenset({'pre', 'NBD_max', 'NOM_sum'})"
